1,0.0471698,0.502358,0.334906,0.0448113,0.0542453,0.0165094,1,Bug-e181507e-c4b3-4d77-a18b-12fd288c6abe,1359412595786
2,0.00980392,0.686275,0.27451,0.00980392,0.00980392,0.00980392,1,Bug-3497b5b5-6739-4521-b1f9-62053eb7170b,1390256779883
3,0.0612245,0.44898,0.428571,0.0204082,0.0204082,0.0204082,1,Bug-78d96e21-4b7c-4026-ab36-af8b5404060a,1380943187168
4,0.0114943,0.942529,0.0114943,0.0114943,0.0114943,0.0114943,1,Bug-1cd10189-2442-403c-b10d-0448e5ea98e6,1406084554628
5,0.140244,0.128049,0.304878,0.20122,0.219512,0.00609756,2,Bug-15c23e1f-2461-4346-82b3-ab41c604ed0a,1386117218355
6,0.0125,0.9125,0.0125,0.0125,0.0375,0.0125,1,Bug-2e631173-65cd-4c2f-aab0-305e5d8f1c9b,1403498165119
7,0.010989,0.659341,0.274725,0.021978,0.010989,0.021978,1,Bug-bd0e3f1b-5a9a-4d00-b2ce-572c7edd7ca5,1390809400172
8,0.111111,0.111111,0.333333,0.111111,0.111111,0.222222,2,Bug-a874cb0c-a04e-4e86-a29a-d4df60e2c9c7,1395424075640
9,0.0153846,0.876923,0.0153846,0.0153846,0.0615385,0.0153846,1,Bug-97f1d1d5-3a3d-4348-a2c2-50bc5c5cdb3c,1409797100449
10,0.0027248,0.416894,0.425068,0.0190736,0.00544959,0.13079,2,Bug-e97dfbf9-bff9-4790-be24-1baa097aaa06,1402515460931
11,0.046875,0.234375,0.234375,0.015625,0.328125,0.140625,4,Bug-df37d9bd-9d87-4577-aad2-ab2a1599dff1,1403032578960
12,0.00289017,0.361272,0.280347,0.00289017,0.349711,0.00289017,1,Bug-0c4f5470-5644-4718-b15f-9de09cf2f82b,1397174993483
13,0.020979,0.160839,0.573427,0.223776,0.013986,0.00699301,2,Bug-be134c56-72c0-4cc4-8292-ed4f29722067,1364571802621
14,0.0111111,0.944444,0.0111111,0.0111111,0.0111111,0.0111111,1,Bug-bafbcd31-57b6-4575-b198-e106cf6be84a,1339007696363
15,0.00719424,0.964029,0.00719424,0.00719424,0.00719424,0.00719424,1,Bug-42b9bec1-d320-495c-95a5-e531a952661d,1391565722647
16,0.751656,0.242826,0.00110375,0.00220751,0.00110375,0.00110375,0,Bug-c101861f-1cf6-4cbb-b0a9-3a62ca2ee013,1390256902587
17,0.0136054,0.789116,0.0748299,0.00680272,0.00680272,0.108844,1,Bug-7efcbd1d-0340-4a9c-8bf2-8f1fa4f3eca2,1372873636795
