1,0.1325,0.1425,0.0075,0.59,0.065,0.0625
2,0.0909091,0.545455,0.0909091,0.0909091,0.0909091,0.0909091
3,0.00806452,0.145161,0.459677,0.0967742,0.282258,0.00806452
4,0.0833333,0.583333,0.0833333,0.0833333,0.0833333,0.0833333
5,0.0333333,0.333333,0.5,0.0333333,0.0333333,0.0666667
6,0.125,0.125,0.375,0.125,0.125,0.125
7,0.0909091,0.545455,0.0909091,0.0909091,0.0909091,0.0909091
8,0.0833333,0.583333,0.0833333,0.0833333,0.0833333,0.0833333
9,0.047619,0.142857,0.428571,0.047619,0.285714,0.047619
10,0.240964,0.0240964,0.409639,0.0120482,0.144578,0.168675
11,0.0555556,0.444444,0.111111,0.0555556,0.0555556,0.277778
12,0.111111,0.0555556,0.444444,0.277778,0.0555556,0.0555556
13,0.1,0.25,0.2,0.05,0.35,0.05
14,0.0909091,0.272727,0.0909091,0.363636,0.0909091,0.0909091
15,0.0188679,0.0943396,0.320755,0.150943,0.0188679,0.396226
16,0.0833333,0.583333,0.0833333,0.0833333,0.0833333,0.0833333
17,0.0833333,0.583333,0.0833333,0.0833333,0.0833333,0.0833333
18,0.0714286,0.5,0.0714286,0.214286,0.0714286,0.0714286
19,0.263889,0.208333,0.291667,0.0138889,0.152778,0.0694444
20,0.0285714,0.342857,0.0285714,0.142857,0.0857143,0.371429
21,0.111111,0.444444,0.111111,0.111111,0.111111,0.111111
22,0.0185185,0.0185185,0.111111,0.111111,0.0185185,0.722222
23,0.0833333,0.5,0.166667,0.0833333,0.0833333,0.0833333
24,0.0714286,0.642857,0.0714286,0.0714286,0.0714286,0.0714286
25,0.0833333,0.583333,0.0833333,0.0833333,0.0833333,0.0833333
26,0.186047,0.255814,0.44186,0.0232558,0.0697674,0.0232558
27,0.376812,0.15942,0.202899,0.231884,0.0144928,0.0144928
28,0.384615,0.230769,0.153846,0.0769231,0.0769231,0.0769231
29,0.0833333,0.583333,0.0833333,0.0833333,0.0833333,0.0833333
30,0.0833333,0.583333,0.0833333,0.0833333,0.0833333,0.0833333
31,0.0909091,0.545455,0.0909091,0.0909091,0.0909091,0.0909091
32,0.0769231,0.307692,0.0769231,0.0769231,0.307692,0.153846
33,0.05,0.7,0.05,0.05,0.05,0.1
34,0.0833333,0.583333,0.0833333,0.0833333,0.0833333,0.0833333
35,0.0909091,0.545455,0.0909091,0.0909091,0.0909091,0.0909091
36,0.0120482,0.337349,0.0120482,0.0120482,0.277108,0.349398
37,0.0555556,0.388889,0.0555556,0.388889,0.0555556,0.0555556
38,0.02,0.32,0.42,0.02,0.02,0.2
39,0.0833333,0.583333,0.0833333,0.0833333,0.0833333,0.0833333
40,0.125,0.125,0.125,0.125,0.125,0.375
41,0.125,0.375,0.125,0.125,0.125,0.125
42,0.0833333,0.583333,0.0833333,0.0833333,0.0833333,0.0833333
43,0.1,0.5,0.1,0.1,0.1,0.1
44,0.0833333,0.583333,0.0833333,0.0833333,0.0833333,0.0833333
45,0.0769231,0.615385,0.0769231,0.0769231,0.0769231,0.0769231
46,0.0333333,0.6,0.266667,0.0333333,0.0333333,0.0333333
47,0.0769231,0.615385,0.0769231,0.0769231,0.0769231,0.0769231
48,0.111111,0.444444,0.111111,0.111111,0.111111,0.111111
49,0.0204082,0.0408163,0.693878,0.0408163,0.0204082,0.183673
50,0.142857,0.142857,0.142857,0.142857,0.142857,0.285714
51,0.0833333,0.583333,0.0833333,0.0833333,0.0833333,0.0833333
52,0.0625,0.6875,0.0625,0.0625,0.0625,0.0625
53,0.307692,0.108753,0.0132626,0.541114,0.0265252,0.00265252
54,0.0151515,0.0454545,0.242424,0.0151515,0.515152,0.166667
55,0.0714286,0.571429,0.0714286,0.0714286,0.142857,0.0714286
56,0.0714286,0.642857,0.0714286,0.0714286,0.0714286,0.0714286
57,0.012987,0.103896,0.181818,0.0649351,0.012987,0.623377
58,0.0714286,0.642857,0.0714286,0.0714286,0.0714286,0.0714286
59,0.0294118,0.352941,0.205882,0.0294118,0.0294118,0.352941
60,0.0833333,0.583333,0.0833333,0.0833333,0.0833333,0.0833333
61,0.0714286,0.642857,0.0714286,0.0714286,0.0714286,0.0714286
62,0.0384615,0.576923,0.0384615,0.0384615,0.0769231,0.230769
63,0.125,0.375,0.125,0.125,0.125,0.125
64,0.0909091,0.454545,0.0909091,0.0909091,0.0909091,0.181818
65,0.0454545,0.318182,0.409091,0.0454545,0.136364,0.0454545
66,0.0769231,0.615385,0.0769231,0.0769231,0.0769231,0.0769231
67,0.05,0.65,0.05,0.05,0.15,0.05
68,0.0833333,0.583333,0.0833333,0.0833333,0.0833333,0.0833333
69,0.0833333,0.583333,0.0833333,0.0833333,0.0833333,0.0833333
70,0.0285714,0.171429,0.4,0.0285714,0.257143,0.114286
71,0.0833333,0.416667,0.25,0.0833333,0.0833333,0.0833333
72,0.05,0.55,0.05,0.05,0.05,0.25
73,0.05,0.7,0.05,0.05,0.1,0.05
74,0.0769231,0.615385,0.0769231,0.0769231,0.0769231,0.0769231
75,0.0243902,0.585366,0.146341,0.0243902,0.0243902,0.195122
76,0.0377358,0.301887,0.0377358,0.0943396,0.509434,0.0188679
77,0.280702,0.122807,0.22807,0.0175439,0.333333,0.0175439
78,0.0526316,0.526316,0.210526,0.0526316,0.0526316,0.105263
79,0.020202,0.0808081,0.040404,0.272727,0.393939,0.191919
