5,2013,9,7
1,2013,0,2
2,2013,2,1
4,2013,6,1
2,2013,4,1
4,2013,5,2
3,2013,3,1
3,2013,9,1
5,2013,6,1
4,2013,9,5
2,2013,8,2
2,2013,9,5
3,2013,8,2
4,2013,8,8
5,2013,8,4
2,2013,10,3
2,2013,11,4
0,2013,10,1
1,2010,11,1
4,2013,11,5
4,2013,10,8
0,2014,7,1
1,2013,9,19
0,2014,8,1
1,2013,8,12
0,2012,7,1
0,2014,5,1
4,2012,0,1
1,2013,7,1
0,2014,4,2
1,2013,4,1
4,2014,2,5
0,2014,1,1
0,2014,2,5
4,2014,1,7
1,2013,2,1
4,2014,0,5
0,2014,0,1
2,2014,0,3
3,2014,4,3
2,2014,1,8
4,2014,6,7
4,2012,7,1
2,2014,2,5
4,2014,5,6
3,2014,5,2
4,2014,4,6
2,2014,3,5
3,2014,2,2
4,2014,3,6
2,2014,4,4
3,2014,3,5
5,2014,4,4
3,2014,8,2
2,2014,5,1
5,2014,5,2
2,2014,6,4
4,2014,8,3
2,2014,7,4
5,2014,6,4
3,2014,6,4
5,2014,7,5
4,2014,7,7
4,2012,9,1
2,2014,8,1
3,2014,7,2
1,2013,10,14
1,2013,11,13
1,2009,9,1
3,2013,10,2
0,2013,8,3
1,2014,8,3
0,2013,9,2
1,2014,7,10
5,2014,0,2
5,2014,1,4
1,2014,6,7
5,2014,2,5
1,2014,5,9
1,2012,7,1
1,2014,4,12
5,2014,3,4
1,2014,3,8
4,2013,3,1
1,2012,5,1
3,2014,0,2
1,2014,2,8
3,2014,1,4
4,2013,2,1
1,2014,1,11
4,2013,1,4
5,2013,10,2
1,2014,0,11
5,2013,11,5
