# 422 6 2532
1 1:0.416667 2:0.1875 3:0.125 4:0.229167 5:0.0208333 6:0.0208333
157 1:0.0820896 2:0.00746269 3:0.537313 4:0.208955 5:0.149254 6:0.0149254
158 1:0.264368 2:0.0344828 3:0.126437 4:0.471264 5:0.0114943 6:0.091954
159 1:0.572519 2:0.00763359 3:0.00763359 4:0.114504 5:0.152672 6:0.145038
160 1:0.545455 2:0.0909091 3:0.0909091 4:0.0909091 5:0.0909091 6:0.0909091
161 1:0.0909091 2:0.0909091 3:0.0909091 4:0.454545 5:0.0909091 6:0.181818
162 1:0.166667 2:0.0833333 3:0.166667 4:0.25 5:0.0833333 6:0.25
163 1:0.37037 2:0.037037 3:0.148148 4:0.0740741 5:0.222222 6:0.148148
164 1:0.0679887 2:0.203966 3:0.00283286 4:0.614731 5:0.107649 6:0.00283286
165 1:0.0833333 2:0.25 3:0.333333 4:0.166667 5:0.0833333 6:0.0833333
166 1:0.075 2:0.175 3:0.1 4:0.375 5:0.025 6:0.25
167 1:0.461538 2:0.0769231 3:0.0769231 4:0.153846 5:0.153846 6:0.0769231
168 1:0.142857 2:0.0714286 3:0.142857 4:0.142857 5:0.428571 6:0.0714286
169 1:0.177215 2:0.00632911 3:0.322785 4:0.139241 5:0.00632911 6:0.348101
170 1:0.261905 2:0.190476 3:0.0238095 4:0.238095 5:0.261905 6:0.0238095
171 1:0.170213 2:0.0425532 3:0.234043 4:0.361702 5:0.148936 6:0.0425532
172 1:0.625 2:0.0416667 3:0.0416667 4:0.125 5:0.0416667 6:0.125
173 1:0.206612 2:0.0909091 3:0.107438 4:0.239669 5:0.0578512 6:0.297521
174 1:0.238095 2:0.402116 3:0.0952381 4:0.201058 5:0.0529101 6:0.010582
175 1:0.0769231 2:0.153846 3:0.384615 4:0.153846 5:0.153846 6:0.0769231
176 1:0.375 2:0.125 3:0.125 4:0.125 5:0.125 6:0.125
177 1:0.099537 2:0.108796 3:0.0694444 4:0.0740741 5:0.0509259 6:0.597222
178 1:0.285714 2:0.0357143 3:0.0357143 4:0.428571 5:0.178571 6:0.0357143
179 1:0.393939 2:0.242424 3:0.0909091 4:0.030303 5:0.212121 6:0.030303
180 1:0.184615 2:0.169231 3:0.00769231 4:0.0692308 5:0.138462 6:0.430769
181 1:0.111111 2:0.222222 3:0.111111 4:0.333333 5:0.111111 6:0.111111
182 1:0.608696 2:0.0434783 3:0.0434783 4:0.217391 5:0.0434783 6:0.0434783
183 1:0.375 2:0.125 3:0.125 4:0.125 5:0.125 6:0.125
184 1:0.232323 2:0.505051 3:0.010101 4:0.151515 5:0.0909091 6:0.010101
185 1:0.0588235 2:0.117647 3:0.647059 4:0.0588235 5:0.0588235 6:0.0588235
186 1:0.307692 2:0.025641 3:0.025641 4:0.487179 5:0.025641 6:0.128205
187 1:0.470588 2:0.0588235 3:0.235294 4:0.117647 5:0.0588235 6:0.0588235
188 1:0.0769231 2:0.153846 3:0.461538 4:0.153846 5:0.0769231 6:0.0769231
189 1:0.222222 2:0.555556 3:0.037037 4:0.111111 5:0.037037 6:0.037037
190 1:0.0285714 2:0.628571 3:0.0285714 4:0.114286 5:0.142857 6:0.0571429
191 1:0.0769231 2:0.230769 3:0.461538 4:0.0769231 5:0.0769231 6:0.0769231
192 1:0.285714 2:0.142857 3:0.142857 4:0.142857 5:0.142857 6:0.142857
193 1:0.411765 2:0.0588235 3:0.0588235 4:0.117647 5:0.0588235 6:0.294118
194 1:0.363636 2:0.0909091 3:0.0909091 4:0.272727 5:0.0909091 6:0.0909091
195 1:0.0769231 2:0.153846 3:0.461538 4:0.153846 5:0.0769231 6:0.0769231
196 1:0.375 2:0.125 3:0.125 4:0.125 5:0.125 6:0.125
197 1:0.177778 2:0.0222222 3:0.103704 4:0.12963 5:0.0259259 6:0.540741
198 1:0.131783 2:0.0232558 3:0.00775194 4:0.372093 5:0.379845 6:0.0852713
199 1:0.238095 2:0.047619 3:0.047619 4:0.380952 5:0.047619 6:0.238095
200 1:0.0769231 2:0.384615 3:0.307692 4:0.0769231 5:0.0769231 6:0.0769231
201 1:0.285714 2:0.142857 3:0.142857 4:0.142857 5:0.142857 6:0.142857
202 1:0.272727 2:0.0454545 3:0.0454545 4:0.5 5:0.0454545 6:0.0909091
203 1:0.375 2:0.125 3:0.125 4:0.125 5:0.125 6:0.125
204 1:0.5 2:0.1 3:0.1 4:0.1 5:0.1 6:0.1
205 1:0.240506 2:0.0126582 3:0.316456 4:0.0379747 5:0.253165 6:0.139241
206 1:0.363636 2:0.181818 3:0.0909091 4:0.0909091 5:0.0909091 6:0.181818
207 1:0.136364 2:0.193182 3:0.227273 4:0.0454545 5:0.170455 6:0.227273
208 1:0.0052356 2:0.287958 3:0.0052356 4:0.314136 5:0.267016 6:0.120419
209 1:0.402299 2:0.16092 3:0.206897 4:0.130268 5:0.0727969 6:0.0268199
