1,0.0666667,0.666667,0.0666667,0.0666667,0.0666667,0.0666667
2,0.0526316,0.736842,0.0526316,0.0526316,0.0526316,0.0526316
3,0.05,0.3,0.5,0.05,0.05,0.05
4,0.0666667,0.666667,0.0666667,0.0666667,0.0666667,0.0666667
5,0.254902,0.0784314,0.294118,0.117647,0.235294,0.0196078
6,0.0666667,0.6,0.0666667,0.133333,0.0666667,0.0666667
7,0.391304,0.282609,0.0869565,0.195652,0.0217391,0.0217391
8,0.1,0.5,0.1,0.1,0.1,0.1
9,0.25,0.0833333,0.0833333,0.333333,0.166667,0.0833333
10,0.468354,0.0506329,0.333333,0.105485,0.00843882,0.0337553
11,0.307692,0.153846,0.307692,0.153846,0.0384615,0.0384615
12,0.243902,0.158537,0.292683,0.280488,0.0121951,0.0121951
13,0.153846,0.192308,0.346154,0.230769,0.0384615,0.0384615
14,0.0666667,0.666667,0.0666667,0.0666667,0.0666667,0.0666667
15,0.1,0.5,0.1,0.1,0.1,0.1
16,0.458824,0.0470588,0.152941,0.2,0.0117647,0.129412
17,0.221239,0.132743,0.0619469,0.123894,0.00884956,0.451327
18,0.1,0.5,0.1,0.1,0.1,0.1
19,0.15,0.35,0.2,0.1,0.15,0.05
20,0.240385,0.346154,0.192308,0.129808,0.00480769,0.0865385
21,0.3125,0.0625,0.0625,0.4375,0.0625,0.0625
22,0.35,0.116667,0.308333,0.00833333,0.00833333,0.208333
23,0.08,0.02,0.08,0.76,0.02,0.04
24,0.0588235,0.705882,0.0588235,0.0588235,0.0588235,0.0588235
25,0.0666667,0.6,0.0666667,0.133333,0.0666667,0.0666667
26,0.0588235,0.705882,0.0588235,0.0588235,0.0588235,0.0588235
27,0.125,0.375,0.125,0.125,0.125,0.125
28,0.0909091,0.545455,0.0909091,0.0909091,0.0909091,0.0909091
29,0.134615,0.0913462,0.115385,0.129808,0.182692,0.346154
30,0.1,0.5,0.1,0.1,0.1,0.1
31,0.0909091,0.545455,0.0909091,0.0909091,0.0909091,0.0909091
32,0.1,0.5,0.1,0.1,0.1,0.1
33,0.444444,0.037037,0.296296,0.037037,0.037037,0.148148
34,0.0625,0.1875,0.520833,0.1875,0.0208333,0.0208333
35,0.037037,0.814815,0.037037,0.037037,0.037037,0.037037
36,0.0666667,0.666667,0.0666667,0.0666667,0.0666667,0.0666667
37,0.138889,0.277778,0.472222,0.0277778,0.0277778,0.0555556
