# 464 6 2784
1 1:0.450867 2:0.00578035 3:0.283237 4:0.0289017 5:0.144509 6:0.0867052
178 1:0.046875 2:0.703125 3:0.03125 4:0.015625 5:0.1875 6:0.015625
179 1:0.0957447 2:0.138298 3:0.0851064 4:0.170213 5:0.138298 6:0.37234
180 1:0.297297 2:0.027027 3:0.243243 4:0.27027 5:0.0135135 6:0.148649
181 1:0.208955 2:0.19403 3:0.201493 4:0.0895522 5:0.164179 6:0.141791
182 1:0.0934256 2:0.0415225 3:0.207612 4:0.0311419 5:0.539792 6:0.0865052
183 1:0.0769231 2:0.615385 3:0.0769231 4:0.0769231 5:0.0769231 6:0.0769231
184 1:0.103448 2:0.16092 3:0.0229885 4:0.0114943 5:0.195402 6:0.505747
185 1:0.0769231 2:0.615385 3:0.0769231 4:0.0769231 5:0.0769231 6:0.0769231
186 1:0.25 2:0.05 3:0.1 4:0.1 5:0.1 6:0.4
187 1:0.222222 2:0.0555556 3:0.0555556 4:0.0555556 5:0.0555556 6:0.555556
188 1:0.390244 2:0.0243902 3:0.365854 4:0.0243902 5:0.146341 6:0.0487805
189 1:0.1 2:0.1 3:0.1 4:0.1 5:0.1 6:0.5
190 1:0.1875 2:0.375 3:0.03125 4:0.125 5:0.25 6:0.03125
191 1:0.117647 2:0.0588235 3:0.0588235 4:0.0588235 5:0.411765 6:0.294118
192 1:0.280899 2:0.337079 3:0.11236 4:0.0898876 5:0.0337079 6:0.146067
193 1:0.0909091 2:0.0909091 3:0.0909091 4:0.0909091 5:0.0909091 6:0.545455
194 1:0.25 2:0.166667 3:0.145833 4:0.0208333 5:0.125 6:0.291667
195 1:0.109091 2:0.745455 3:0.0363636 4:0.0181818 5:0.0727273 6:0.0181818
196 1:0.02 2:0.08 3:0.02 4:0.1 5:0.02 6:0.76
197 1:0.0215054 2:0.0752688 3:0.0645161 4:0.0107527 5:0.516129 6:0.311828
198 1:0.142857 2:0.142857 3:0.142857 4:0.142857 5:0.142857 6:0.285714
199 1:0.111111 2:0.111111 3:0.111111 4:0.111111 5:0.111111 6:0.444444
200 1:0.0416667 2:0.458333 3:0.125 4:0.125 5:0.208333 6:0.0416667
201 1:0.285714 2:0.0833333 3:0.25 4:0.130952 5:0.0119048 6:0.238095
202 1:0.0136986 2:0.164384 3:0.0273973 4:0.0136986 5:0.0958904 6:0.684932
203 1:0.108108 2:0.675676 3:0.027027 4:0.027027 5:0.135135 6:0.027027
204 1:0.0929577 2:0.0338028 3:0.247887 4:0.371831 5:0.104225 6:0.149296
205 1:0.16 2:0.16 3:0.2 4:0.04 5:0.4 6:0.04
206 1:0.125 2:0.375 3:0.125 4:0.125 5:0.125 6:0.125
207 1:0.111111 2:0.444444 3:0.111111 4:0.111111 5:0.111111 6:0.111111
208 1:0.185185 2:0.259259 3:0.037037 4:0.111111 5:0.148148 6:0.259259
209 1:0.114286 2:0.1 3:0.0142857 4:0.2 5:0.385714 6:0.185714
210 1:0.529412 2:0.205882 3:0.0294118 4:0.0294118 5:0.0294118 6:0.176471
211 1:0.211538 2:0.0576923 3:0.423077 4:0.125 5:0.00961538 6:0.173077
212 1:0.1 2:0.1 3:0.1 4:0.1 5:0.1 6:0.5
213 1:0.239437 2:0.028169 3:0.394366 4:0.15493 5:0.169014 6:0.0140845
214 1:0.111111 2:0.333333 3:0.111111 4:0.111111 5:0.222222 6:0.111111
215 1:0.111111 2:0.222222 3:0.111111 4:0.111111 5:0.111111 6:0.333333
216 1:0.00990099 2:0.257426 3:0.029703 4:0.148515 5:0.425743 6:0.128713
217 1:0.0513699 2:0.297945 3:0.0171233 4:0.568493 5:0.0205479 6:0.0445205
218 1:0.0294118 2:0.764706 3:0.0882353 4:0.0588235 5:0.0294118 6:0.0294118
219 1:0.0322581 2:0.225806 3:0.290323 4:0.322581 5:0.0967742 6:0.0322581
220 1:0.116279 2:0.0465116 3:0.465116 4:0.186047 5:0.0930233 6:0.0930233
221 1:0.178392 2:0.0125628 3:0.276382 4:0.0577889 5:0.100503 6:0.374372
222 1:0.354839 2:0.0322581 3:0.0322581 4:0.16129 5:0.290323 6:0.129032
223 1:0.142857 2:0.285714 3:0.142857 4:0.142857 5:0.142857 6:0.142857
224 1:0.142857 2:0.142857 3:0.142857 4:0.142857 5:0.142857 6:0.285714
225 1:0.155844 2:0.12987 3:0.012987 4:0.636364 5:0.012987 6:0.0519481
226 1:0.142857 2:0.142857 3:0.142857 4:0.142857 5:0.142857 6:0.285714
227 1:0.183908 2:0.103448 3:0.091954 4:0.126437 5:0.264368 6:0.229885
228 1:0.192308 2:0.0384615 3:0.307692 4:0.0384615 5:0.0384615 6:0.384615
229 1:0.166667 2:0.0833333 3:0.0833333 4:0.0833333 5:0.0833333 6:0.5
230 1:0.0126582 2:0.303797 3:0.0126582 4:0.64557 5:0.0126582 6:0.0126582
231 1:0.289474 2:0.0263158 3:0.289474 4:0.315789 5:0.0263158 6:0.0526316
232 1:0.037037 2:0.185185 3:0.037037 4:0.185185 5:0.481481 6:0.0740741
233 1:0.0588235 2:0.117647 3:0.352941 4:0.0588235 5:0.0588235 6:0.352941
234 1:0.204301 2:0.236559 3:0.107527 4:0.0322581 5:0.225806 6:0.193548
235 1:0.06 2:0.02 3:0.12 4:0.28 5:0.02 6:0.5
236 1:0.00917431 2:0.0366972 3:0.293578 4:0.311927 5:0.275229 6:0.0733945
