2,2013,2,11
4,2013,7,5
2,2013,3,13
4,2013,6,3
2,2013,4,10
4,2013,5,4
4,2013,4,5
2,2013,5,4
2,2013,6,18
1,2009,10,1
2,2013,7,12
2,2013,8,18
4,2013,9,6
2,2013,9,17
4,2013,8,6
1,2009,11,1
2,2013,10,20
2,2013,11,14
0,2012,11,6
0,2012,10,4
1,2010,11,1
1,2010,10,2
4,2009,1,1
4,2009,7,2
2,2009,3,1
2,2009,6,1
3,2011,10,2
3,2011,11,1
0,2014,7,10
0,2014,8,5
0,2014,5,13
0,2014,6,12
0,2014,3,8
0,2014,4,14
0,2014,1,19
4,2012,4,2
0,2014,2,20
4,2012,3,3
2,2012,0,1
2,2012,1,3
0,2014,0,10
2,2012,2,2
4,2012,1,1
2,2012,3,2
4,2014,6,5
3,2010,8,1
4,2014,5,6
2,2012,4,4
2,2012,5,4
3,2010,6,1
4,2014,4,3
2,2012,6,3
4,2014,3,2
2,2012,7,8
2,2012,8,3
2,2012,9,5
4,2014,8,5
4,2014,7,4
0,2009,7,2
0,2009,6,1
5,2012,10,3
5,2012,11,2
0,2013,8,17
0,2013,9,10
0,2013,6,12
0,2013,7,14
0,2013,4,11
0,2013,5,8
0,2013,2,9
4,2013,3,4
2,2011,0,1
4,2013,2,3
0,2013,3,8
2,2011,1,3
3,2010,5,1
0,2013,0,12
4,2013,1,2
0,2013,1,4
4,2013,0,4
3,2010,3,1
4,2011,9,1
1,2011,2,4
1,2011,1,1
4,2011,8,1
1,2011,0,9
0,2013,11,11
1,2011,11,2
1,2011,10,8
1,2008,8,1
0,2013,10,5
2,2012,10,4
2,2012,11,5
5,2008,10,1
1,2011,9,1
1,2011,8,3
1,2011,6,4
1,2011,5,2
4,2010,5,2
1,2011,4,4
2,2014,0,19
1,2011,3,1
2,2014,1,18
5,2014,8,4
4,2012,8,1
1,2010,3,1
4,2012,7,1
2,2014,2,13
1,2010,2,1
2,2014,3,10
4,2012,6,2
1,2010,1,3
2,2014,4,14
1,2010,0,4
4,2012,5,1
5,2014,4,8
2,2014,5,14
2,2014,6,16
5,2014,5,7
2,2014,7,11
5,2014,6,7
2,2014,8,8
5,2014,7,9
4,2012,9,3
1,2007,7,1
4,2011,11,1
5,2014,0,5
5,2014,1,9
5,2014,2,3
1,2010,9,8
5,2014,3,4
1,2010,8,1
1,2010,7,1
1,2010,6,5
5,2013,10,5
1,2010,5,7
2,2013,0,7
5,2013,11,8
2,2013,1,7
1,2010,4,6
4,2011,2,1
1,2013,0,27
5,2013,9,8
3,2013,5,1
3,2013,6,5
3,2013,3,1
5,2013,5,1
3,2013,9,9
5,2013,6,7
3,2013,7,4
5,2013,7,4
3,2013,8,5
5,2013,8,15
4,2012,11,1
5,2010,11,1
4,2012,10,1
5,2010,10,1
1,2013,9,53
1,2013,8,53
5,2013,1,3
0,2010,9,1
1,2013,7,43
5,2013,2,7
1,2013,6,50
5,2013,3,6
1,2013,5,22
5,2013,4,2
0,2010,8,1
1,2013,4,30
3,2013,1,1
0,2010,5,1
1,2013,3,37
3,2013,2,2
1,2013,2,37
0,2010,3,1
1,2013,1,24
5,2013,0,7
3,2013,0,2
3,2014,4,3
0,2009,10,1
1,2012,1,2
0,2009,11,1
3,2014,5,2
1,2012,0,2
3,2014,2,6
3,2014,3,6
5,2012,6,2
3,2014,8,5
5,2012,7,4
3,2014,6,7
3,2014,7,10
5,2012,9,2
2,2011,11,1
1,2009,9,2
1,2009,8,1
1,2009,7,1
1,2009,6,2
1,2009,5,1
1,2009,4,1
1,2009,3,1
1,2009,2,2
1,2009,1,1
1,2009,0,1
0,2010,10,2
0,2010,11,1
5,2009,5,2
5,2009,1,1
1,2012,10,17
1,2012,11,20
5,2009,6,1
3,2013,11,6
3,2013,10,7
1,2012,9,13
1,2012,8,22
5,2012,3,1
1,2012,7,25
5,2012,4,3
1,2012,6,14
5,2012,5,2
1,2012,5,12
3,2014,0,6
3,2014,1,4
1,2012,4,15
1,2012,3,13
1,2012,2,7
3,2011,7,1
0,2011,0,2
3,2011,8,1
2,2011,7,2
2,2011,9,2
5,2011,9,1
2,2007,7,1
4,2013,11,7
0,2012,9,6
4,2013,10,2
0,2012,7,6
0,2012,8,7
3,2011,0,1
0,2012,5,2
0,2012,6,3
4,2014,2,8
0,2012,3,6
0,2012,4,5
4,2014,1,8
0,2012,1,2
2,2010,3,2
4,2014,0,5
5,2011,11,1
2,2010,4,1
0,2012,2,3
5,2011,2,1
2,2010,5,2
3,2012,6,3
0,2011,11,1
3,2012,7,2
2,2010,6,1
2,2010,7,1
3,2012,4,2
0,2010,0,2
5,2010,8,2
5,2010,9,1
3,2012,8,2
3,2012,9,3
1,2013,10,52
1,2013,11,53
3,2012,10,1
3,2012,11,6
2,2009,10,1
3,2009,9,1
2,2010,11,1
2,2010,10,1
4,2008,11,1
1,2014,8,22
1,2014,7,46
0,2011,8,1
1,2014,6,53
1,2014,5,37
1,2014,4,29
0,2011,7,1
5,2010,0,2
1,2014,3,36
1,2014,2,55
5,2010,1,1
3,2012,3,2
1,2014,1,50
3,2012,0,2
0,2011,2,1
1,2014,0,49
3,2012,1,1
