1,0.416667,0.1875,0.125,0.229167,0.0208333,0.0208333,0,Bug-7e87982c-360a-48ad-aeb3-75d962502e5e,1361603656464
2,0.2,0.0285714,0.685714,0.0285714,0.0285714,0.0285714,2,Bug-8ec2bc71-9dfd-4fcf-9bdc-36eac3a570d3,1317106483665
3,0.09689,0.0442584,0.155502,0.196172,0.415072,0.0921053,4,Bug-3661c2b7-1292-4124-8de7-fd967c433ef6,1373618001487
4,0.142857,0.047619,0.285714,0.047619,0.047619,0.428571,5,Bug-a8030052-8f6e-4649-9e3f-16138de8ee59,1394528454660
5,0.153846,0.307692,0.0769231,0.0769231,0.230769,0.153846,1,Bug-66fbf153-362d-4ab6-ba36-347871bddb44,1389827817006
6,0.375,0.125,0.125,0.125,0.125,0.125,0,Bug-c7aa819e-8edd-43d1-bcec-1440e1f95afa,1363068833877
7,0.375,0.125,0.125,0.125,0.125,0.125,0,Bug-f1fddfd9-bcfb-4c01-9ae3-41b7a84417d4,1390497995126
8,0.0952381,0.047619,0.428571,0.047619,0.0952381,0.285714,2,Bug-01f90753-d8b6-454a-8248-79d435c36933,1388995385419
9,0.0769231,0.230769,0.461538,0.0769231,0.0769231,0.0769231,2,Bug-deb7af81-7db2-44e7-bb4d-0cdfd70ddf75,1363072362297
10,0.375,0.125,0.125,0.125,0.125,0.125,0,Bug-d79cbdeb-e10e-4b11-a63d-b33167989525,1367012966148
11,0.157895,0.0263158,0.552632,0.0263158,0.0263158,0.210526,2,Bug-2956e736-f489-4415-aa4a-bdb908f6c40c,1386840823412
12,0.125,0.0416667,0.0416667,0.25,0.0416667,0.5,5,Bug-c14142f6-629a-4500-8dfd-336d0436c5da,1387356485414
13,0.333333,0.166667,0.0333333,0.116667,0.2,0.15,0,Bug-d7102c69-7180-496c-b8a7-a0da88cb3206,1300317963605
14,0.571429,0.142857,0.0714286,0.0714286,0.0714286,0.0714286,0,Bug-d847b152-638a-42e3-867b-2c2110f5c270,1391595338809
15,0.222222,0.111111,0.111111,0.111111,0.111111,0.333333,5,Bug-a23999c9-ef66-4735-83a7-7c577a4c0a86,1390422605729
16,0.153846,0.0153846,0.0153846,0.0153846,0.0153846,0.784615,5,Bug-fa6b589f-29a5-49a4-ba5d-c6ff15c51046,1276856819177
17,0.375,0.125,0.125,0.125,0.125,0.125,0,Bug-1fc8355e-c86c-4c87-b141-756f9aab5b63,1384940913739
18,0.339623,0.0188679,0.150943,0.188679,0.0943396,0.207547,0,Bug-5b6dd6f7-61ff-45b8-96d2-ea60bf835a7c,1300663377679
