2015-2451,T28
2014-5284,T9
2011-1166,T15
1999-0555,T26
1999-1184,T26
2005-3138,T30
2013-5459,T20
2015-1054,T1
2005-4823,T14
2016-1623,T25
2012-0069,T5
2013-7225,T5
2013-0692,T29
2005-3577,T1
1999-1496,T9
2006-6756,T10
2009-0686,T19
2014-9021,T1
2006-0690,T5
2005-0078,T10
2005-4424,T18
2008-6489,T21
2014-7638,T0
2007-1729,T5
2011-2421,T28
2006-1897,T30
2006-2947,T6
2015-1274,T25
2005-3581,T34
2009-3594,T7
2008-0805,T24
2009-4344,T22
2004-0751,T37
2014-4375,T15
2002-1784,T8
2004-0589,T29
2001-1109,T36
2007-1610,T22
2008-2118,T21
2009-2018,T5
2013-5515,T29
2007-4642,T37
2006-4281,T2
2002-1564,T25
2010-0202,T28
2015-1075,T28
2014-9212,T22
2006-0042,T31
2002-1400,T11
2006-5012,T15
2007-4721,T39
2014-0395,T27
2003-1375,T11
2005-0908,T1
2008-5812,T20
2000-0869,T36
2004-2181,T21
2004-1363,T14
2001-0001,T6
2008-0515,T21
2008-5880,T6
2010-1651,T35
2013-5045,T34
2012-2367,T6
2004-1685,T19
2007-1664,T37
2007-6060,T11
2006-5217,T5
2006-4821,T22
2009-1858,T28
2015-2043,T22
2013-1773,T15
2006-0538,T29
2007-6733,T9
2014-4008,T10
2015-0145,T38
2002-1107,T10
2012-6510,T22
2014-6996,T0
2015-5023,T5
2008-6434,T5
2000-0099,T26
2016-0504,T27
2000-0511,T37
2006-0942,T5
2007-2416,T21
2005-0131,T10
2014-7983,T22
2006-0951,T9
2003-0355,T35
2012-3817,T37
2010-3559,T32
2005-4732,T1
2000-0227,T15
2014-8830,T23
2000-0354,T33
2013-5407,T35
2010-4904,T21
2010-3985,T22
2004-0537,T25
2015-2586,T27
2008-0698,T8
2000-0557,T14
2007-2397,T12
2014-9576,T3
2007-4074,T4
2009-1344,T22
2006-6869,T18
2009-1325,T14
2002-0746,T12
2009-4307,T31
2014-3051,T35
2014-4801,T7
2011-2022,T15
2012-2963,T9
2005-1580,T24
2012-2636,T22
2006-3709,T27
2004-2389,T37
2014-0505,T28
2004-2165,T37
2016-0977,T28
2010-5037,T21
2015-7519,T33
2014-9369,T29
2008-0035,T23
2013-0830,T8
2010-2142,T21
2002-1151,T25
2004-2476,T24
2008-0380,T14
2007-3241,T22
2014-6781,T0
2012-4907,T25
2010-4733,T19
2008-5003,T21
2007-4921,T2
2014-1901,T30
2003-1062,T15
2007-1500,T9
2008-2300,T20
2011-0647,T11
2009-1822,T2
2007-0671,T17
2007-1408,T1
2007-0099,T8
2004-1138,T33
2013-1116,T23
2008-0169,T26
2015-4452,T28
2010-4168,T37
1999-0734,T19
2006-6809,T2
2009-2535,T31
2008-3934,T8
2007-6465,T1
2007-4320,T2
2006-0922,T6
2005-1041,T15
2006-0213,T3
2011-5256,T22
2006-0616,T12
2010-4211,T0
2011-0824,T27
2007-4461,T37
2006-6903,T20
2009-3298,T38
2012-0322,T12
2009-4480,T32
2009-2884,T1
2015-5861,T10
2015-4666,T36
2002-0006,T33
2011-3869,T9
2007-3038,T35
2015-1882,T12
2002-0262,T36
2012-5704,T31
2010-3536,T27
2014-7906,T8
2008-1394,T10
2011-3971,T8
2014-7256,T29
2015-0703,T7
2007-6430,T10
1999-0457,T26
2008-6546,T20
2012-0550,T27
2011-2486,T10
2004-2592,T37
2011-1000,T19
2015-5772,T23
2008-3561,T5
2005-1102,T5
2011-3257,T10
2012-4841,T20
2009-0474,T13
2006-6124,T7
2005-1521,T11
2003-1408,T36
2009-0130,T4
2015-0043,T28
2015-2328,T31
2008-4185,T21
2012-5599,T39
2011-2504,T34
2001-0147,T14
2007-4713,T1
2013-6149,T13
2008-1050,T21
2004-1894,T9
2005-2848,T36
2015-2703,T7
2005-0464,T9
2008-3747,T6
2005-0452,T1
2008-3772,T21
2001-0430,T9
2005-4845,T12
2009-1269,T8
2014-0634,T35
2013-1024,T23
2013-5673,T21
2013-1694,T8
2015-7113,T23
2011-4330,T23
2004-0626,T37
1999-0530,T19
2010-4361,T7
2000-0998,T26
2001-1459,T6
2006-2401,T37
2001-0194,T14
2009-3971,T21
2014-2194,T35
2008-5383,T9
2005-1391,T11
2012-2741,T1
2013-1454,T20
2012-0089,T27
2015-4021,T23
2014-7799,T0
2009-0351,T14
2005-1095,T1
2007-5848,T23
2014-2066,T38
2014-9721,T35
2008-1226,T6
2007-4813,T16
2015-3943,T6
2006-5222,T2
2005-1249,T31
2016-0509,T27
2013-1173,T19
2005-0446,T37
2009-5113,T1
2012-3519,T35
2013-0675,T29
2009-4270,T14
2010-3064,T11
2008-6555,T5
2015-4259,T35
2004-1386,T24
2010-0713,T38
2006-5147,T2
2015-5891,T15
2006-3238,T21
2006-5171,T14
2005-4356,T5
2009-2406,T14
2012-3176,T27
2008-7196,T12
2007-1023,T21
2010-0940,T1
2010-4539,T31
2004-2297,T31
2012-2210,T29
2014-7470,T0
2010-2803,T15
2014-2939,T22
2010-0731,T37
2005-0112,T19
2011-1092,T23
2010-4455,T27
2008-6058,T37
2008-5350,T27
2012-5505,T6
2014-2115,T38
2014-4941,T18
2009-4866,T1
2015-3307,T23
2002-2395,T33
2000-0234,T3
2003-0985,T15
2006-1267,T38
2010-0219,T19
2009-0033,T31
2012-6088,T12
2011-1846,T6
2008-6457,T21
2010-4308,T28
2006-0347,T36
2007-6552,T18
2004-1575,T37
2001-0753,T3
2013-6800,T37
2011-1506,T16
2014-0277,T28
2011-0185,T26
2009-4686,T1
2012-5130,T8
2012-2256,T13
2002-0179,T14
2011-1438,T25
2005-1156,T22
2004-0308,T10
2014-8138,T23
2014-3676,T23
2014-9641,T15
2015-3131,T28
2015-2215,T7
2014-6475,T27
2012-1467,T18
2009-4521,T7
2005-4134,T4
2005-0160,T14
2015-7222,T23
2015-1068,T28
2014-3916,T23
2012-6274,T24
2007-1372,T2
2013-3498,T7
2009-1467,T22
2011-3299,T29
2010-5320,T38
2013-4443,T13
2014-0568,T12
2009-5058,T11
2015-1887,T3
2014-6308,T18
2014-7180,T9
2010-1050,T21
2006-5149,T18
2005-2035,T5
2000-1186,T14
2002-1573,T8
2012-1462,T4
2015-0733,T7
2009-4426,T18
2007-2364,T2
2015-2999,T5
2013-1978,T23
2008-5653,T5
2012-2164,T6
2014-4222,T27
2001-1026,T33
2008-0573,T34
2010-0496,T23
2015-1725,T34
2006-2937,T37
2008-1748,T29
2013-3077,T15
2013-3358,T28
2008-0045,T35
2009-2347,T23
1999-0804,T29
2015-7067,T15
2003-0328,T11
2014-4802,T6
2007-6227,T14
2010-0845,T27
2011-4072,T13
2015-2048,T38
2007-6558,T23
2011-1294,T8
2006-4906,T21
2006-0760,T33
2011-1552,T23
2005-2847,T33
2009-1517,T11
2013-4563,T37
2010-1506,T8
2014-6577,T32
2008-1342,T1
2013-0274,T37
2003-0606,T9
2013-6823,T12
2006-3456,T4
2012-1931,T9
2008-7064,T18
2013-0237,T1
2008-4503,T25
2015-3757,T10
2006-2078,T37
2000-0686,T18
2014-4380,T23
2005-1123,T31
2006-0309,T29
2006-3074,T15
2011-2698,T37
2012-0608,T28
2007-0765,T5
2001-1585,T10
2014-9441,T38
2015-2520,T17
2013-1154,T29
2007-4891,T14
2009-0200,T23
2007-3896,T4
2009-4237,T30
2012-4929,T35
2013-1629,T12
2013-6962,T7
2009-4730,T21
2007-3944,T4
2006-3811,T8
2012-5195,T23
2006-4577,T1
2002-2205,T11
2010-1163,T26
2016-0606,T27
2013-4393,T15
2000-1035,T11
2008-5558,T37
2015-8564,T36
2014-7827,T12
2005-4267,T11
2008-3614,T23
2012-4392,T6
2007-3024,T9
2007-0538,T37
2009-1478,T15
2006-3475,T2
2001-0836,T14
2009-3436,T13
2002-1703,T1
2005-4860,T10
2014-7472,T0
2013-6214,T20
2011-4914,T15
2007-5422,T20
2007-1185,T6
2004-1405,T24
2003-0028,T23
2008-1295,T21
2004-0550,T23
2015-0363,T27
2006-3471,T31
2008-2133,T22
2015-6075,T28
2004-2433,T14
2008-6252,T26
2014-0985,T14
2009-4114,T15
2008-2041,T20
2015-6365,T19
2005-4047,T1
2000-0884,T36
2014-2450,T27
2013-6668,T8
2006-0516,T15
2008-0001,T9
2012-0356,T29
2006-4080,T3
2002-0556,T36
2009-1984,T27
2003-1002,T29
2007-3499,T12
2009-3972,T21
2007-3998,T37
2006-2778,T23
2006-2568,T2
2009-2184,T36
2010-0346,T22
2011-0963,T19
2002-0533,T31
2013-3508,T20
2008-4314,T23
2002-0496,T11
2002-0421,T10
2012-5172,T3
2004-1679,T36
2014-6591,T27
2012-5766,T20
2010-2751,T23
2015-5550,T28
2014-4217,T27
2011-2691,T23
2008-0913,T22
2012-6622,T1
2000-0658,T11
2007-3087,T3
2007-1909,T5
2008-2523,T5
2012-0324,T22
2010-0324,T5
2010-1044,T21
2009-1651,T21
2015-8787,T35
2008-2650,T18
2014-1259,T23
2008-5537,T33
2014-5413,T10
2013-1208,T29
2014-5655,T0
2001-1153,T11
2001-0556,T9
2006-1621,T36
2011-2949,T14
2013-6485,T11
1999-1325,T9
2006-0984,T1
2014-7788,T0
2011-5254,T20
2011-3712,T30
2005-2361,T8
2005-4404,T16
2005-3515,T1
2013-4613,T3
2015-2214,T30
2014-8746,T22
2005-2745,T10
2009-0007,T23
2008-2351,T5
2014-3001,T10
2000-0567,T14
2000-0639,T24
2007-6097,T37
2010-4675,T19
2006-4826,T2
2009-2596,T15
2013-1415,T37
2008-2456,T21
2015-6735,T15
2014-2745,T31
2006-2746,T1
2012-1819,T34
2008-6443,T21
2004-1441,T1
2014-0819,T34
2007-0806,T6
2011-0545,T38
2013-3400,T19
2007-3061,T3
2010-1211,T8
2010-3676,T31
2005-0233,T35
2000-0599,T11
2009-2788,T21
2002-1569,T24
2011-1329,T24
2014-3387,T29
2011-1786,T37
2014-7413,T0
2009-3555,T35
2014-2818,T28
2011-1952,T37
2001-0276,T30
2003-0824,T37
2007-0188,T10
2014-3056,T19
2011-0562,T34
2004-1705,T11
2015-0349,T28
2006-0446,T36
2008-6499,T33
2011-3294,T7
2006-0056,T10
2007-1852,T2
2009-3181,T36
2013-1227,T7
2010-4937,T21
2000-0116,T25
2014-5089,T5
2008-5015,T25
2006-5606,T5
2006-3278,T1
2008-1451,T34
2000-0999,T26
2008-1776,T2
2000-0062,T6
2013-0200,T9
2006-4194,T4
2015-4613,T5
2007-4786,T19
2010-0953,T18
1999-0126,T26
2009-4343,T7
2005-2323,T5
2014-9466,T6
2002-2109,T25
2009-3979,T8
2002-0786,T36
2009-2997,T28
2015-0058,T34
2015-4532,T4
2016-0609,T27
2008-1219,T21
2011-2637,T8
2012-2661,T31
2001-0279,T26
2009-3264,T25
2006-7018,T33
2012-0326,T12
1999-1173,T9
2016-1948,T35
2011-4880,T36
2001-0707,T11
2012-1865,T34
2010-3083,T37
2008-5925,T3
2015-1729,T25
2015-1109,T3
2011-3162,T20
2016-1622,T25
2015-8277,T14
2008-5877,T5
2012-0527,T27
2009-0518,T3
2005-1067,T6
2010-2857,T18
2011-1798,T8
2010-2582,T23
2005-3373,T33
1999-0998,T9
2014-9718,T15
2005-1109,T28
2006-6399,T16
2012-2750,T20
2007-5363,T2
2012-0926,T23
2011-4856,T4
2013-1268,T34
2008-3130,T1
2015-8004,T6
2005-1221,T5
2011-0629,T38
2007-3161,T14
2013-0597,T7
2006-0047,T37
2014-100016,T1
2004-2496,T37
2010-3038,T19
2006-0105,T37
2012-5287,T28
2009-4341,T5
2006-2635,T30
2014-4494,T35
2011-1098,T9
2001-0606,T31
2014-2586,T7
2012-3694,T25
2009-3419,T21
2002-0269,T25
2000-0009,T26
2007-3560,T20
2013-1799,T4
2006-2556,T7
2015-6102,T34
2013-1189,T29
2009-1672,T12
2004-1081,T10
2010-0133,T14
2006-5927,T5
2007-3450,T5
2006-5121,T21
2014-9605,T4
2002-1398,T11
2015-0599,T19
2006-1572,T21
2008-6890,T21
2015-5736,T15
2009-5141,T11
1999-1238,T26
2013-7013,T8
2014-4230,T27
2007-6611,T7
2010-3904,T15
2007-1890,T23
2011-4746,T35
2002-0125,T26
2013-0139,T29
2007-4930,T38
2005-1467,T8
2012-1533,T27
2007-6423,T31
2011-1295,T8
2010-2925,T21
2013-6380,T15
2003-0775,T37
2000-0913,T31
2005-2643,T35
2006-4869,T2
2009-0219,T14
2006-4030,T20
2013-4925,T37
2008-3593,T18
2009-4456,T21
2001-0423,T26
2007-2073,T2
2015-0170,T3
2008-2335,T1
1999-0819,T35
2013-2854,T8
2015-4678,T21
2009-2067,T25
2009-4764,T25
2014-6431,T23
2012-2244,T24
2012-4266,T1
2012-2886,T22
2003-0338,T36
2015-2110,T14
2014-0684,T29
2014-0465,T27
2014-0612,T37
2016-2278,T10
2004-0571,T17
2014-2475,T27
1999-0475,T9
2014-3476,T6
2015-1223,T8
2013-6883,T38
2005-2382,T9
2007-1789,T30
2012-0632,T28
2006-0495,T22
2008-3371,T18
2012-5232,T22
2014-7534,T0
2013-0627,T34
2011-1658,T12
2008-2401,T36
2016-1287,T29
2006-4985,T24
2005-3722,T19
2003-1512,T11
1999-1562,T3
2011-5086,T8
2008-2517,T3
2002-0621,T12
2014-2514,T6
2007-0244,T37
2010-3644,T28
2010-4695,T9
2007-6351,T23
2012-1208,T1
2014-0324,T28
2004-1428,T10
2014-1444,T15
2007-6603,T3
2007-1931,T21
2011-3128,T6
2006-0598,T26
2014-5529,T0
2009-1807,T12
2010-1467,T2
2015-1717,T28
2003-1361,T26
2010-5298,T37
2013-1735,T8
2008-5513,T25
2010-1311,T23
2005-0906,T11
2006-1418,T1
2012-4275,T7
2010-1772,T8
2006-6440,T20
2007-4889,T33
2008-3151,T21
2015-5304,T12
2001-1186,T31
2008-5367,T9
2010-3482,T5
2009-2188,T23
2014-0839,T20
2008-0731,T15
2009-1790,T7
2007-2659,T18
2011-2447,T28
2005-4761,T3
2008-5294,T21
2007-3828,T8
2006-1043,T14
2006-4680,T3
2016-0534,T27
2007-3381,T37
2010-1795,T34
2014-2234,T35
2006-2636,T6
2005-3943,T21
2005-2495,T14
2008-7186,T6
2015-2739,T8
2005-4670,T7
2005-0848,T37
2013-3027,T14
2007-6106,T21
2007-2386,T23
2014-9220,T5
2009-0812,T14
2002-1319,T15
2015-5464,T10
2004-1743,T36
2010-4877,T1
2008-7099,T5
2013-0618,T28
2014-8629,T7
2013-5976,T7
2014-9397,T38
2004-1812,T14
2015-5520,T22
2009-2317,T10
2005-4799,T1
2009-0199,T14
2007-6128,T21
2007-2396,T12
1999-0779,T37
2014-0578,T28
2006-5244,T2
2000-0211,T37
2008-7171,T1
2015-6733,T31
2012-0588,T7
2013-2825,T29
2012-3125,T27
2008-2971,T5
2014-3560,T11
2011-4325,T15
2009-3884,T12
2006-6882,T1
2009-2423,T21
2013-5383,T20
2006-0677,T37
2015-7518,T22
2006-0533,T1
2006-2894,T25
2007-6419,T37
2013-5815,T27
2002-2120,T14
2001-0525,T26
2011-0098,T17
2009-0272,T38
2015-6752,T22
2015-3872,T28
2011-0466,T12
2016-1569,T37
2011-2751,T5
2009-4201,T14
2012-4289,T37
2007-1506,T22
2001-1042,T36
2008-1174,T1
2002-2412,T3
2012-3529,T20
2014-7071,T0
2006-4045,T2
2006-0928,T3
2007-0392,T9
2014-2033,T6
2007-5726,T37
2012-2657,T4
2007-4243,T4
2006-2339,T21
2002-1820,T6
2006-2506,T1
2009-1761,T37
2014-0126,T38
2001-0353,T26
2012-6512,T6
2013-3898,T15
2012-0378,T29
2015-7214,T25
2011-3539,T27
2006-2679,T19
2011-4962,T24
2012-0112,T27
2015-5923,T10
2004-1862,T1
2005-0392,T9
2012-4529,T35
2011-4537,T11
2011-3518,T27
2012-5876,T11
2008-0635,T20
1999-0840,T26
2014-7331,T0
2014-6315,T1
2003-0901,T14
2006-6936,T1
2009-1797,T38
2013-6649,T8
2007-5538,T29
2011-4295,T6
2014-1329,T28
2006-0814,T33
2004-1463,T20
2009-1700,T25
2013-0367,T27
2008-6145,T5
2008-5357,T14
2013-4821,T20
2004-0185,T11
2007-2934,T18
2011-3552,T27
2014-1704,T8
2012-5203,T20
2008-3766,T29
2007-5779,T14
2014-3817,T29
2006-0632,T10
2013-1025,T23
2012-1243,T0
2001-1464,T3
2015-8785,T15
2015-7491,T22
2006-3783,T15
2012-2740,T21
2005-1119,T9
2014-5662,T0
2012-5228,T1
2007-1233,T2
2006-7160,T15
2012-4048,T37
2006-0155,T22
2006-3155,T1
2005-4478,T21
2012-1234,T4
2003-0471,T14
2002-1363,T23
2007-2911,T5
2013-5812,T27
2015-0074,T34
2012-2397,T38
2012-2068,T22
1999-1337,T3
2009-1655,T21
2001-0772,T26
2000-0762,T3
2010-4726,T8
2005-1231,T22
2011-1233,T34
2010-5318,T6
2014-6698,T0
2010-3991,T7
2015-8640,T28
2015-3063,T28
2012-1692,T27
2006-4618,T2
2012-0837,T30
2011-1771,T15
2014-6834,T0
2007-2789,T12
2001-0603,T37
2006-2478,T4
1999-0245,T19
2007-3403,T24
2007-4195,T31
2008-6834,T18
2010-1162,T15
2013-6726,T7
2013-0847,T8
2006-4135,T2
2011-0900,T14
2014-3635,T15
2012-0629,T28
2009-0746,T15
2005-1709,T38
2009-2059,T35
2007-5558,T32
2015-0108,T7
1999-0680,T37
2003-1166,T36
2006-1248,T9
2007-0633,T2
2006-2810,T1
2010-4889,T5
2006-5385,T2
2015-1118,T23
2007-2548,T38
2006-7143,T7
2012-3508,T22
2009-2544,T36
2007-4380,T9
2008-5522,T33
2000-1003,T37
2014-3370,T29
2005-4130,T4
2013-4701,T31
2013-4889,T38
2008-1617,T33
2003-1592,T11
2001-1182,T33
1999-0717,T33
2012-5294,T21
2008-4167,T6
2015-7314,T24
2001-0786,T3
2005-3499,T33
2015-1703,T34
2010-1109,T21
2004-1630,T7
2010-3502,T27
2009-1940,T7
2008-0901,T10
2011-0730,T35
2014-2016,T22
2006-5381,T3
2014-5886,T0
2015-0227,T36
2015-0653,T19
2012-1795,T5
2014-1529,T12
2015-8634,T28
2012-4499,T22
2009-3493,T1
2005-1235,T21
2006-1671,T29
2012-5809,T0
2010-4840,T11
2009-1740,T14
2008-6020,T5
2001-0153,T14
2006-2328,T5
2012-4928,T1
2001-1032,T24
2014-5129,T7
2011-3167,T20
2012-5656,T31
2010-1593,T1
2004-1832,T29
2014-8765,T7
2004-2204,T10
2013-2934,T20
2014-5777,T0
2009-2599,T21
2012-5576,T23
2013-3167,T34
2013-2907,T8
2016-0576,T27
2015-6644,T0
2001-0062,T15
2012-2287,T35
2014-5938,T0
2004-1642,T11
2007-6330,T35
2008-0749,T1
2012-5589,T6
2014-5472,T15
2000-1205,T4
2003-1573,T12
2014-3280,T19
2014-5045,T15
2008-3475,T17
2006-3813,T9
2003-0628,T19
2014-3393,T19
2015-5274,T12
2013-5593,T25
2005-3252,T14
2010-0058,T10
2012-0850,T23
2007-1614,T11
2012-5547,T38
2004-1338,T9
2014-1828,T31
2002-0205,T1
2001-1056,T35
2014-6701,T0
2012-6064,T18
2009-1382,T14
2009-0388,T23
2008-5756,T11
2012-2852,T8
2015-0402,T27
2011-1213,T14
2012-2139,T36
2013-5704,T4
2011-4805,T7
2013-1235,T29
2013-3631,T4
2007-3300,T33
2005-3487,T11
2004-0295,T37
2008-5637,T21
2013-3764,T27
2007-4191,T9
2013-5905,T27
2010-4580,T25
2005-2785,T3
2011-0850,T27
2007-4313,T2
2004-0971,T9
2014-5408,T7
2009-0245,T22
2015-3986,T38
2006-5111,T37
2009-4333,T19
2012-3057,T23
2004-0633,T37
2006-3126,T33
2012-4753,T38
2012-3399,T21
2004-1471,T11
2005-3009,T1
2007-0369,T21
2007-6623,T36
2006-3946,T8
2010-3096,T36
2012-5151,T8
2008-1115,T15
2007-5525,T27
2011-2135,T28
2006-6957,T2
2013-2326,T20
2012-0561,T27
2008-1869,T4
2014-9465,T31
2000-0293,T9
2011-4352,T23
2005-3508,T21
2005-1238,T9
2008-0602,T18
2008-1496,T21
2007-2811,T22
2014-1785,T28
2009-4269,T10
2012-6584,T21
2003-0342,T3
2015-1296,T12
2011-0813,T27
2009-0993,T32
2014-6425,T33
2002-1435,T2
2008-1380,T4
2002-2387,T36
2015-2450,T28
2010-0045,T25
2014-2232,T36
2014-3080,T7
2005-3065,T37
2005-0430,T11
2005-0739,T37
2010-1353,T18
2014-6963,T0
2005-4824,T2
2001-0185,T29
2012-4500,T6
2011-0761,T31
2015-1818,T31
2016-1294,T7
2009-4594,T20
2001-0253,T18
2011-4552,T1
2010-3442,T15
2012-1050,T36
2012-5763,T38
2007-2534,T4
2005-4072,T1
2015-5283,T15
2005-0159,T9
2006-6190,T5
2004-1491,T11
2011-5323,T4
2014-5868,T0
2011-0882,T27
2005-3066,T1
2007-3627,T13
2010-0790,T9
2012-4571,T10
2007-2371,T20
2007-5677,T1
2007-6698,T37
2012-3362,T38
2007-1215,T34
2004-1649,T4
2007-1454,T25
2007-0071,T23
2008-3024,T15
2010-4094,T13
2015-7790,T7
2012-4238,T22
2011-0636,T15
2008-1312,T37
2006-6789,T2
2006-0780,T1
2009-3472,T6
2006-5584,T9
2014-8627,T35
2006-3312,T6
2014-8351,T5
2015-5612,T1
2015-6780,T8
2007-0771,T15
2013-2879,T25
2007-1603,T6
2013-5227,T25
2014-1805,T28
2010-2376,T27
1999-1077,T10
2016-0481,T27
2005-0502,T36
1999-1498,T36
2014-1342,T28
2007-1085,T22
2006-5371,T27
2007-5413,T19
2007-0742,T25
2004-0173,T36
2015-0455,T27
2011-2440,T28
2006-7173,T24
2007-5816,T10
2010-1103,T35
2012-3580,T19
2005-0209,T37
2006-3453,T14
2014-0136,T12
2009-4955,T21
2012-4891,T7
2009-4798,T21
2007-5983,T1
2012-4693,T10
2015-3134,T28
2006-6604,T36
2006-6772,T11
2009-3484,T14
2009-0529,T1
2008-0692,T21
2012-0396,T6
2006-0524,T1
2014-5715,T0
2014-6506,T27
2007-0790,T14
2008-1297,T21
2009-0868,T7
2013-6043,T10
2007-2946,T11
2014-1347,T9
2010-1719,T18
2008-1070,T37
2014-7079,T0
2005-4084,T30
2007-1103,T35
2015-2112,T12
2000-0467,T26
2010-2564,T23
2004-0288,T14
2008-0750,T21
2000-0441,T9
2012-1761,T27
2007-1638,T5
2004-0317,T11
2011-4077,T11
2005-0592,T23
2014-6850,T0
2014-7264,T22
2003-0564,T33
2011-4379,T13
2008-7248,T25
2006-2904,T21
2012-0762,T28
2015-3200,T33
2011-3898,T12
2003-0749,T7
2004-2459,T20
2014-5752,T0
2006-2767,T2
2012-0875,T15
2005-1466,T8
2014-1799,T28
2009-5019,T3
2005-4760,T35
2006-4389,T23
2015-2894,T11
2005-1619,T1
2007-2145,T16
2005-4064,T21
2015-3877,T28
2006-5443,T20
2011-4859,T10
2009-2988,T28
2009-2852,T2
2006-2991,T22
2014-6717,T0
2015-2851,T9
2009-3817,T2
2007-5366,T12
2014-2249,T38
2008-1598,T15
2011-3863,T1
2003-0060,T11
2012-3201,T27
2015-6928,T6
2008-1221,T36
2009-0348,T10
2001-0068,T12
2010-2902,T8
2006-2564,T1
2005-4141,T5
2008-6441,T11
2015-1989,T5
2014-5595,T0
2008-2208,T5
2009-1201,T25
2003-0111,T12
2011-0379,T29
2007-0285,T27
2007-3164,T25
2006-5899,T2
2006-0712,T33
2015-7923,T35
2010-0644,T3
2010-1272,T2
2013-1175,T13
2004-0972,T9
2014-4350,T23
2007-4658,T26
2014-0476,T26
2008-5427,T31
2007-4433,T1
2007-6544,T21
2011-5240,T0
2007-2433,T1
2007-0678,T5
1999-1293,T31
2001-1276,T9
2014-4856,T1
2007-4386,T21
2007-6511,T25
2005-3773,T20
2012-4058,T1
2014-8925,T38
2002-1699,T19
2013-3704,T35
2004-2431,T6
2011-2328,T11
2015-7659,T28
2004-0579,T26
2015-2189,T37
2001-0374,T20
2010-0380,T4
2005-1570,T30
2001-0879,T11
2006-3573,T11
2014-4338,T25
2004-1505,T18
2008-4534,T5
2007-3365,T25
2015-5507,T22
2015-2135,T20
2014-8535,T20
2010-3322,T12
2008-2848,T22
2012-3302,T7
2009-2390,T21
2001-0508,T37
2010-1559,T21
2014-2136,T23
2006-3241,T1
2002-2153,T11
2015-2237,T21
2015-6044,T34
2008-6899,T11
2012-3533,T35
2007-0545,T3
1999-0676,T9
2011-3285,T7
2003-1354,T37
2006-4463,T5
2008-0816,T21
2014-8032,T19
2006-2252,T22
2015-0042,T28
2004-0699,T11
2011-2581,T29
2009-2026,T14
1999-0255,T26
2005-4166,T1
2006-6306,T11
2008-4868,T15
2014-2802,T28
2013-1947,T33
2003-0425,T36
2005-4011,T21
2006-5170,T10
2005-1185,T34
2005-2288,T1
2006-3579,T22
2002-2367,T11
2006-0058,T15
2001-0517,T37
2004-0954,T39
2004-0112,T37
2013-0952,T28
2012-5394,T38
1999-1406,T15
2010-5090,T38
2004-0584,T22
2002-1828,T31
2015-4772,T27
2007-2547,T1
2007-5719,T21
2004-2248,T27
2013-0173,T10
2000-0966,T26
2014-9595,T11
2011-0834,T27
2009-0002,T23
2013-0927,T25
2011-4218,T8
2010-1808,T23
2016-1630,T25
2007-2850,T35
2008-5081,T15
2013-2083,T33
2011-3211,T11
2015-6267,T29
2015-1293,T25
2009-4197,T10
2013-2400,T27
2014-4269,T27
2005-1706,T33
2005-0830,T14
2012-3079,T29
2014-8551,T12
2015-2165,T30
2012-4894,T23
2010-1988,T8
2015-6009,T5
2012-4293,T37
2013-4726,T38
2006-2847,T21
2002-2071,T29
2004-1994,T24
2011-4699,T12
2007-4694,T25
2011-3827,T31
2009-5062,T31
2010-3759,T11
2014-9647,T8
2007-4192,T4
2000-0962,T29
2006-1127,T22
2006-1807,T21
1999-0033,T26
2004-0969,T9
2012-1514,T38
2014-5821,T0
2008-4451,T15
2015-0800,T35
2014-2638,T20
1999-0084,T9
2012-3248,T20
2010-1339,T22
2014-0256,T37
2015-7367,T38
2013-0135,T6
2008-3708,T18
2013-3031,T31
2003-0490,T9
2015-2153,T23
2008-6771,T30
2009-0654,T4
2008-0372,T35
2010-0155,T7
2012-2513,T37
2002-0750,T33
2015-3921,T1
2010-0318,T9
2012-6601,T19
2009-3836,T29
2013-5601,T8
2008-3033,T6
2006-3349,T21
2008-0293,T12
2006-5659,T16
2015-8562,T33
2012-2572,T1
2015-0723,T29
2006-6141,T11
2006-2707,T35
2007-5158,T25
2012-5342,T21
2013-6775,T9
2008-1998,T36
2002-1561,T37
2015-0076,T34
2009-4391,T7
2006-6778,T1
2012-5967,T5
2008-1220,T16
2012-4425,T4
2008-3196,T15
2009-2542,T31
2005-2484,T14
2008-0261,T31
2012-4513,T23
2015-3071,T28
2008-2937,T9
2014-7754,T0
2008-1431,T3
2010-1029,T8
2012-1535,T28
2008-4448,T38
2011-1579,T25
2007-4890,T36
2010-2871,T23
2007-0234,T39
2003-0478,T11
2008-5077,T35
2006-4991,T35
2008-4206,T2
2004-2488,T36
2010-0036,T23
2003-0333,T26
2014-0519,T28
2011-2463,T22
2014-0674,T19
2005-2487,T29
2010-2510,T5
2014-1590,T31
2014-4735,T1
2008-1664,T8
2008-2425,T16
2016-0857,T14
2015-5038,T31
2009-5000,T7
2005-3177,T15
2015-3212,T15
2011-0016,T10
2006-4090,T22
2008-4987,T9
2006-6911,T5
2005-0149,T35
2006-4182,T23
2004-1319,T25
2006-2758,T13
2013-5098,T1
2013-1196,T19
2010-1164,T7
2014-5848,T0
2006-0469,T22
2013-1216,T29
2006-2648,T1
2011-4693,T32
2007-2004,T21
2005-0262,T26
2009-2132,T18
2013-0225,T7
2007-3974,T6
2001-0484,T6
2012-2691,T6
2004-1566,T1
2011-3889,T8
