99,1410440570568,2014-09-11 09:02:50 UTC,2014-09-11
100,1147349700000,2006-05-11 08:15:00 UTC,2006-05-11
101,1382390731511,2013-10-21 17:25:31 UTC,2013-10-21
102,1381438540351,2013-10-10 16:55:40 UTC,2013-10-10
103,1386967040356,2013-12-13 15:37:20 UTC,2013-12-13
104,1169443800000,2007-01-22 00:30:00 UTC,2007-01-22
105,1277139860573,2010-06-21 13:04:20 UTC,2010-06-21
106,1392972991554,2014-02-21 03:56:31 UTC,2014-02-21
107,1306429338607,2011-05-26 13:02:18 UTC,2011-05-26
108,1409944051117,2014-09-05 15:07:31 UTC,2014-09-05
109,1381168704321,2013-10-07 13:58:24 UTC,2013-10-07
110,1328032748040,2012-01-31 12:59:08 UTC,2012-01-31
111,1372930715690,2013-07-04 05:38:35 UTC,2013-07-04
112,1409745747469,2014-09-03 08:02:27 UTC,2014-09-03
113,1402057656876,2014-06-06 08:27:36 UTC,2014-06-06
114,1392814466681,2014-02-19 07:54:26 UTC,2014-02-19
115,1283958080351,2010-09-08 11:01:20 UTC,2010-09-08
116,1146132840000,2006-04-27 06:14:00 UTC,2006-04-27
117,1391807623777,2014-02-07 16:13:43 UTC,2014-02-07
118,1405169575317,2014-07-12 08:52:55 UTC,2014-07-12
119,1358277104556,2013-01-15 14:11:44 UTC,2013-01-15
120,1273524466309,2010-05-10 16:47:46 UTC,2010-05-10
121,1373555762128,2013-07-11 11:16:02 UTC,2013-07-11
122,1379615787388,2013-09-19 14:36:27 UTC,2013-09-19
123,1267695760800,2010-03-04 04:42:40 UTC,2010-03-04
124,1292832304306,2010-12-20 03:05:04 UTC,2010-12-20
125,1405414981533,2014-07-15 05:03:01 UTC,2014-07-15
126,1402752318045,2014-06-14 09:25:18 UTC,2014-06-14
127,1373986195963,2013-07-16 10:49:55 UTC,2013-07-16
128,1168873740000,2007-01-15 10:09:00 UTC,2007-01-15
129,1406299296956,2014-07-25 10:41:36 UTC,2014-07-25
130,1398242993079,2014-04-23 04:49:53 UTC,2014-04-23
131,1402576210277,2014-06-12 08:30:10 UTC,2014-06-12
132,1399916813574,2014-05-12 13:46:53 UTC,2014-05-12
133,1370365946431,2013-06-04 13:12:26 UTC,2013-06-04
134,1370608874572,2013-06-07 08:41:14 UTC,2013-06-07
135,1403109761406,2014-06-18 12:42:41 UTC,2014-06-18
136,1354275645757,2012-11-30 06:40:45 UTC,2012-11-30
137,1285700527369,2010-09-28 15:02:07 UTC,2010-09-28
138,1409817803202,2014-09-04 04:03:23 UTC,2014-09-04
139,1202308200000,2008-02-06 09:30:00 UTC,2008-02-06
140,1395426622347,2014-03-21 14:30:22 UTC,2014-03-21
141,1382022815211,2013-10-17 11:13:35 UTC,2013-10-17
142,1139244480000,2006-02-06 11:48:00 UTC,2006-02-06
143,1410158373323,2014-09-08 02:39:33 UTC,2014-09-08
144,1393169540555,2014-02-23 10:32:20 UTC,2014-02-23
145,1404051399003,2014-06-29 10:16:39 UTC,2014-06-29
146,1350677227154,2012-10-19 16:07:07 UTC,2012-10-19
147,1399931334081,2014-05-12 17:48:54 UTC,2014-05-12
148,1336132671165,2012-05-04 07:57:51 UTC,2012-05-04
149,1386801860208,2013-12-11 17:44:20 UTC,2013-12-11
150,1388898982612,2014-01-05 00:16:22 UTC,2014-01-05
151,1378806609235,2013-09-10 05:50:09 UTC,2013-09-10
152,1355959127664,2012-12-19 18:18:47 UTC,2012-12-19
153,1390291515923,2014-01-21 03:05:15 UTC,2014-01-21
154,1379526931136,2013-09-18 13:55:31 UTC,2013-09-18
155,1287509168999,2010-10-19 13:26:08 UTC,2010-10-19
156,1392381523357,2014-02-14 07:38:43 UTC,2014-02-14
157,1406390940130,2014-07-26 12:09:00 UTC,2014-07-26
158,1399894472551,2014-05-12 07:34:32 UTC,2014-05-12
159,1359991346958,2013-02-04 10:22:26 UTC,2013-02-04
160,1395423975865,2014-03-21 13:46:15 UTC,2014-03-21
161,1400766614175,2014-05-22 09:50:14 UTC,2014-05-22
162,1311611271573,2011-07-25 12:27:51 UTC,2011-07-25
163,1349753223367,2012-10-08 23:27:03 UTC,2012-10-08
164,1317723805825,2011-10-04 06:23:25 UTC,2011-10-04
165,1397234018046,2014-04-11 12:33:38 UTC,2014-04-11
166,1314647043526,2011-08-29 15:44:03 UTC,2011-08-29
167,1395493890826,2014-03-22 09:11:30 UTC,2014-03-22
168,1398433976554,2014-04-25 09:52:56 UTC,2014-04-25
169,1405683200382,2014-07-18 07:33:20 UTC,2014-07-18
170,1400486695950,2014-05-19 04:04:55 UTC,2014-05-19
171,1409690343972,2014-09-02 16:39:03 UTC,2014-09-02
172,1310551525507,2011-07-13 06:05:25 UTC,2011-07-13
173,1174563300000,2007-03-22 07:35:00 UTC,2007-03-22
174,1380659119910,2013-10-01 16:25:19 UTC,2013-10-01
175,1408353433573,2014-08-18 05:17:13 UTC,2014-08-18
176,1399214044136,2014-05-04 10:34:04 UTC,2014-05-04
177,1395757538717,2014-03-25 10:25:38 UTC,2014-03-25
178,1392610656548,2014-02-16 23:17:36 UTC,2014-02-16
179,1393075781083,2014-02-22 08:29:41 UTC,2014-02-22
180,1396454869095,2014-04-02 12:07:49 UTC,2014-04-02
181,1410431590555,2014-09-11 06:33:10 UTC,2014-09-11
182,1391699337888,2014-02-06 10:08:57 UTC,2014-02-06
183,1407409509505,2014-08-07 07:05:09 UTC,2014-08-07
184,1311017332122,2011-07-18 15:28:52 UTC,2011-07-18
185,1380044407728,2013-09-24 13:40:07 UTC,2013-09-24
186,1394697065015,2014-03-13 03:51:05 UTC,2014-03-13
187,1348503601146,2012-09-24 12:20:01 UTC,2012-09-24
188,1285163270027,2010-09-22 09:47:50 UTC,2010-09-22
189,1382618723647,2013-10-24 08:45:23 UTC,2013-10-24
190,1333792654505,2012-04-07 05:57:34 UTC,2012-04-07
191,1405679413198,2014-07-18 06:30:13 UTC,2014-07-18
192,1372174270493,2013-06-25 11:31:10 UTC,2013-06-25
193,1398767432596,2014-04-29 06:30:32 UTC,2014-04-29
194,1181668980000,2007-06-12 13:23:00 UTC,2007-06-12
195,1273013661210,2010-05-04 18:54:21 UTC,2010-05-04
196,1286832891078,2010-10-11 17:34:51 UTC,2010-10-11
197,1391525410442,2014-02-04 09:50:10 UTC,2014-02-04
198,1406828353752,2014-07-31 13:39:13 UTC,2014-07-31
199,1155292080000,2006-08-11 06:28:00 UTC,2006-08-11
200,1374848228996,2013-07-26 10:17:08 UTC,2013-07-26
201,1393597752897,2014-02-28 09:29:12 UTC,2014-02-28
202,1363293173232,2013-03-14 16:32:53 UTC,2013-03-14
203,1366582282287,2013-04-21 18:11:22 UTC,2013-04-21
204,1374231127332,2013-07-19 06:52:07 UTC,2013-07-19
205,1390239391616,2014-01-20 12:36:31 UTC,2014-01-20
206,1395686131374,2014-03-24 14:35:31 UTC,2014-03-24
207,1397474666191,2014-04-14 07:24:26 UTC,2014-04-14
208,1397412534200,2014-04-13 14:08:54 UTC,2014-04-13
209,1405930302268,2014-07-21 04:11:42 UTC,2014-07-21
210,1246940867899,2009-07-07 00:27:47 UTC,2009-07-07
211,1364302966739,2013-03-26 09:02:46 UTC,2013-03-26
212,1403885309300,2014-06-27 12:08:29 UTC,2014-06-27
213,1391981356967,2014-02-09 16:29:16 UTC,2014-02-09
214,1393343625964,2014-02-25 10:53:45 UTC,2014-02-25
215,1284467386623,2010-09-14 08:29:46 UTC,2010-09-14
216,1370432184331,2013-06-05 07:36:24 UTC,2013-06-05
217,1360224207982,2013-02-07 03:03:27 UTC,2013-02-07
218,1274009956215,2010-05-16 07:39:16 UTC,2010-05-16
219,1325892911573,2012-01-06 18:35:11 UTC,2012-01-06
220,1324232271057,2011-12-18 13:17:51 UTC,2011-12-18
221,1335443463921,2012-04-26 08:31:03 UTC,2012-04-26
222,1404755646869,2014-07-07 13:54:06 UTC,2014-07-07
223,1407041039580,2014-08-03 00:43:59 UTC,2014-08-03
224,1356653870404,2012-12-27 19:17:50 UTC,2012-12-27
225,1395954135126,2014-03-27 17:02:15 UTC,2014-03-27
226,1259001876378,2009-11-23 13:44:36 UTC,2009-11-23
227,1389704358795,2014-01-14 07:59:18 UTC,2014-01-14
228,1376324181628,2013-08-12 12:16:21 UTC,2013-08-12
229,1364510220658,2013-03-28 18:37:00 UTC,2013-03-28
230,1397618503840,2014-04-15 23:21:43 UTC,2014-04-15
231,1391120594475,2014-01-30 17:23:14 UTC,2014-01-30
232,1388699731591,2014-01-02 16:55:31 UTC,2014-01-02
233,1381164206538,2013-10-07 12:43:26 UTC,2013-10-07
234,1303821197004,2011-04-26 08:33:17 UTC,2011-04-26
235,1399033830553,2014-05-02 08:30:30 UTC,2014-05-02
236,1294396118265,2011-01-07 05:28:38 UTC,2011-01-07
237,1401919022923,2014-06-04 17:57:02 UTC,2014-06-04
238,1391787914987,2014-02-07 10:45:14 UTC,2014-02-07
239,1349787099274,2012-10-09 08:51:39 UTC,2012-10-09
240,1371470333311,2013-06-17 07:58:53 UTC,2013-06-17
241,1378290438117,2013-09-04 06:27:18 UTC,2013-09-04
242,1392148094747,2014-02-11 14:48:14 UTC,2014-02-11
243,1400742737495,2014-05-22 03:12:17 UTC,2014-05-22
244,1404307349905,2014-07-02 09:22:29 UTC,2014-07-02
245,1395712338561,2014-03-24 21:52:18 UTC,2014-03-24
246,1397595168314,2014-04-15 16:52:48 UTC,2014-04-15
247,1285789750131,2010-09-29 15:49:10 UTC,2010-09-29
248,1400550683758,2014-05-19 21:51:23 UTC,2014-05-19
249,1238679885206,2009-04-02 09:44:45 UTC,2009-04-02
250,1410767615403,2014-09-15 03:53:35 UTC,2014-09-15
251,1371029509244,2013-06-12 05:31:49 UTC,2013-06-12
252,1408352637944,2014-08-18 05:03:57 UTC,2014-08-18
253,1148651700000,2006-05-26 09:55:00 UTC,2006-05-26
254,1404932795985,2014-07-09 15:06:35 UTC,2014-07-09
255,1176222420000,2007-04-10 12:27:00 UTC,2007-04-10
256,1319740740500,2011-10-27 14:39:00 UTC,2011-10-27
257,1401440881981,2014-05-30 05:08:01 UTC,2014-05-30
258,1404333713061,2014-07-02 16:41:53 UTC,2014-07-02
259,1359475826606,2013-01-29 11:10:26 UTC,2013-01-29
260,1398202759034,2014-04-22 17:39:19 UTC,2014-04-22
261,1403552092931,2014-06-23 15:34:52 UTC,2014-06-23
262,1397063175877,2014-04-09 13:06:15 UTC,2014-04-09
263,1386254062820,2013-12-05 09:34:22 UTC,2013-12-05
264,1308895974383,2011-06-24 02:12:54 UTC,2011-06-24
265,1409486669654,2014-08-31 08:04:29 UTC,2014-08-31
266,1266179028825,2010-02-14 15:23:48 UTC,2010-02-14
267,1385516051677,2013-11-26 20:34:11 UTC,2013-11-26
268,1394232441159,2014-03-07 17:47:21 UTC,2014-03-07
269,1394220240936,2014-03-07 14:24:00 UTC,2014-03-07
270,1410519215707,2014-09-12 06:53:35 UTC,2014-09-12
271,1408972190870,2014-08-25 09:09:50 UTC,2014-08-25
272,1399722043920,2014-05-10 07:40:43 UTC,2014-05-10
273,1138573740000,2006-01-29 17:29:00 UTC,2006-01-29
274,1405620125650,2014-07-17 14:02:05 UTC,2014-07-17
275,1274008651019,2010-05-16 07:17:31 UTC,2010-05-16
276,1337185880860,2012-05-16 12:31:20 UTC,2012-05-16
277,1391618326693,2014-02-05 11:38:46 UTC,2014-02-05
278,1400604475834,2014-05-20 12:47:55 UTC,2014-05-20
279,1398330314286,2014-04-24 05:05:14 UTC,2014-04-24
280,1279876030050,2010-07-23 05:07:10 UTC,2010-07-23
281,1294834103628,2011-01-12 07:08:23 UTC,2011-01-12
282,1199675220000,2008-01-06 22:07:00 UTC,2008-01-06
283,1407854333205,2014-08-12 10:38:53 UTC,2014-08-12
284,1294136911529,2011-01-04 05:28:31 UTC,2011-01-04
285,1392905982451,2014-02-20 09:19:42 UTC,2014-02-20
286,1317137035883,2011-09-27 11:23:55 UTC,2011-09-27
287,1394226016327,2014-03-07 16:00:16 UTC,2014-03-07
288,1345488281262,2012-08-20 14:44:41 UTC,2012-08-20
289,1402330825259,2014-06-09 12:20:25 UTC,2014-06-09
290,1408898550468,2014-08-24 12:42:30 UTC,2014-08-24
291,1401293269896,2014-05-28 12:07:49 UTC,2014-05-28
292,1408323642332,2014-08-17 21:00:42 UTC,2014-08-17
293,1401789967889,2014-06-03 06:06:07 UTC,2014-06-03
294,1291712161841,2010-12-07 03:56:01 UTC,2010-12-07
295,1334471092110,2012-04-15 02:24:52 UTC,2012-04-15
296,1386596574248,2013-12-09 08:42:54 UTC,2013-12-09
297,1399032743001,2014-05-02 08:12:23 UTC,2014-05-02
298,1312988016505,2011-08-10 10:53:36 UTC,2011-08-10
299,1401117268657,2014-05-26 11:14:28 UTC,2014-05-26
300,1383762798309,2013-11-06 13:33:18 UTC,2013-11-06
301,1406197831839,2014-07-24 06:30:31 UTC,2014-07-24
302,1390062217436,2014-01-18 11:23:37 UTC,2014-01-18
303,1405773945745,2014-07-19 08:45:45 UTC,2014-07-19
304,1272586666169,2010-04-29 20:17:46 UTC,2010-04-29
305,1332742657703,2012-03-26 02:17:37 UTC,2012-03-26
306,1371726276033,2013-06-20 07:04:36 UTC,2013-06-20
307,1372462136992,2013-06-28 19:28:56 UTC,2013-06-28
308,1382377461189,2013-10-21 13:44:21 UTC,2013-10-21
309,1399095403084,2014-05-03 01:36:43 UTC,2014-05-03
310,1407159688787,2014-08-04 09:41:28 UTC,2014-08-04
311,1252682269041,2009-09-11 11:17:49 UTC,2009-09-11
312,1363001914203,2013-03-11 07:38:34 UTC,2013-03-11
313,1372373393115,2013-06-27 18:49:53 UTC,2013-06-27
314,1403813652773,2014-06-26 16:14:12 UTC,2014-06-26
315,1391370323541,2014-02-02 14:45:23 UTC,2014-02-02
316,1369225656862,2013-05-22 08:27:36 UTC,2013-05-22
317,1405611814343,2014-07-17 11:43:34 UTC,2014-07-17
318,1403372137590,2014-06-21 13:35:37 UTC,2014-06-21
319,1404488479465,2014-07-04 11:41:19 UTC,2014-07-04
320,1387811401069,2013-12-23 10:10:01 UTC,2013-12-23
321,1383063555613,2013-10-29 12:19:15 UTC,2013-10-29
322,1407371531789,2014-08-06 20:32:11 UTC,2014-08-06
323,1405700165785,2014-07-18 12:16:05 UTC,2014-07-18
324,1299340328944,2011-03-05 10:52:08 UTC,2011-03-05
325,1379683502551,2013-09-20 09:25:02 UTC,2013-09-20
326,1360866825202,2013-02-14 13:33:45 UTC,2013-02-14
327,1406107938257,2014-07-23 05:32:18 UTC,2014-07-23
328,1407011584413,2014-08-02 16:33:04 UTC,2014-08-02
329,1333749753958,2012-04-06 18:02:33 UTC,2012-04-06
330,1409410615077,2014-08-30 10:56:55 UTC,2014-08-30
331,1388833954942,2014-01-04 06:12:34 UTC,2014-01-04
332,1404445260966,2014-07-03 23:41:00 UTC,2014-07-03
333,1410164477855,2014-09-08 04:21:17 UTC,2014-09-08
334,1392125706028,2014-02-11 08:35:06 UTC,2014-02-11
335,1372702902663,2013-07-01 14:21:42 UTC,2013-07-01
336,1386367268602,2013-12-06 17:01:08 UTC,2013-12-06
337,1369238810908,2013-05-22 12:06:50 UTC,2013-05-22
338,1393755478870,2014-03-02 05:17:58 UTC,2014-03-02
339,1389174727797,2014-01-08 04:52:07 UTC,2014-01-08
340,1381766399501,2013-10-14 11:59:59 UTC,2013-10-14
341,1370756768821,2013-06-09 01:46:08 UTC,2013-06-09
342,1279315654868,2010-07-16 17:27:34 UTC,2010-07-16
343,1385460940206,2013-11-26 05:15:40 UTC,2013-11-26
344,1374055435758,2013-07-17 06:03:55 UTC,2013-07-17
345,1409216988809,2014-08-28 05:09:48 UTC,2014-08-28
346,1409264088656,2014-08-28 18:14:48 UTC,2014-08-28
347,1337866626182,2012-05-24 09:37:06 UTC,2012-05-24
348,1196111280000,2007-11-26 16:08:00 UTC,2007-11-26
349,1366662166223,2013-04-22 16:22:46 UTC,2013-04-22
350,1404314586585,2014-07-02 11:23:06 UTC,2014-07-02
351,1406212194652,2014-07-24 10:29:54 UTC,2014-07-24
352,1390804783620,2014-01-27 01:39:43 UTC,2014-01-27
353,1407777196336,2014-08-11 13:13:16 UTC,2014-08-11
354,1333402313114,2012-04-02 17:31:53 UTC,2012-04-02
355,1283345484888,2010-09-01 08:51:24 UTC,2010-09-01
356,1372457500946,2013-06-28 18:11:40 UTC,2013-06-28
357,1386111859969,2013-12-03 18:04:19 UTC,2013-12-03
358,1348221260484,2012-09-21 05:54:20 UTC,2012-09-21
359,1401867984783,2014-06-04 03:46:24 UTC,2014-06-04
360,1383617095548,2013-11-04 21:04:55 UTC,2013-11-04
361,1349905427359,2012-10-10 17:43:47 UTC,2012-10-10
362,1369903014616,2013-05-30 04:36:54 UTC,2013-05-30
363,1382990640242,2013-10-28 16:04:00 UTC,2013-10-28
364,1399381298990,2014-05-06 09:01:38 UTC,2014-05-06
365,1402562649338,2014-06-12 04:44:09 UTC,2014-06-12
366,1397564453585,2014-04-15 08:20:53 UTC,2014-04-15
367,1399680943061,2014-05-09 20:15:43 UTC,2014-05-09
368,1403885306176,2014-06-27 12:08:26 UTC,2014-06-27
369,1387551987062,2013-12-20 10:06:27 UTC,2013-12-20
370,1399499235018,2014-05-07 17:47:15 UTC,2014-05-07
371,1409782585670,2014-09-03 18:16:25 UTC,2014-09-03
372,1390587736737,2014-01-24 13:22:16 UTC,2014-01-24
373,1405936555370,2014-07-21 05:55:55 UTC,2014-07-21
374,1387282848173,2013-12-17 07:20:48 UTC,2013-12-17
375,1406211370563,2014-07-24 10:16:10 UTC,2014-07-24
376,1392230431303,2014-02-12 13:40:31 UTC,2014-02-12
377,1384341644993,2013-11-13 06:20:44 UTC,2013-11-13
378,1393432676826,2014-02-26 11:37:56 UTC,2014-02-26
379,1334592918170,2012-04-16 12:15:18 UTC,2012-04-16
380,1283568783128,2010-09-03 22:53:03 UTC,2010-09-03
381,1328190099133,2012-02-02 08:41:39 UTC,2012-02-02
382,1401912299422,2014-06-04 16:04:59 UTC,2014-06-04
383,1405848214241,2014-07-20 05:23:34 UTC,2014-07-20
384,1392053246667,2014-02-10 12:27:26 UTC,2014-02-10
385,1409748558872,2014-09-03 08:49:18 UTC,2014-09-03
386,1358834769179,2013-01-22 01:06:09 UTC,2013-01-22
387,1378362303292,2013-09-05 02:25:03 UTC,2013-09-05
388,1398365270321,2014-04-24 14:47:50 UTC,2014-04-24
389,1407774705948,2014-08-11 12:31:45 UTC,2014-08-11
390,1401107773895,2014-05-26 08:36:13 UTC,2014-05-26
391,1374567663982,2013-07-23 04:21:03 UTC,2013-07-23
392,1311017156644,2011-07-18 15:25:56 UTC,2011-07-18
393,1409057199474,2014-08-26 08:46:39 UTC,2014-08-26
394,1388739704205,2014-01-03 04:01:44 UTC,2014-01-03
395,1404657526365,2014-07-06 10:38:46 UTC,2014-07-06
396,1391421076015,2014-02-03 04:51:16 UTC,2014-02-03
397,1404379725460,2014-07-03 05:28:45 UTC,2014-07-03
398,1126479240000,2005-09-11 18:54:00 UTC,2005-09-11
399,1316783638777,2011-09-23 09:13:58 UTC,2011-09-23
400,1404827488482,2014-07-08 09:51:28 UTC,2014-07-08
401,1370441294269,2013-06-05 10:08:14 UTC,2013-06-05
402,1391627631985,2014-02-05 14:13:51 UTC,2014-02-05
403,1371511022018,2013-06-17 19:17:02 UTC,2013-06-17
404,1406110811057,2014-07-23 06:20:11 UTC,2014-07-23
405,1404385838298,2014-07-03 07:10:38 UTC,2014-07-03
406,1234981540211,2009-02-18 13:25:40 UTC,2009-02-18
407,1399411001787,2014-05-06 17:16:41 UTC,2014-05-06
408,1398948927452,2014-05-01 08:55:27 UTC,2014-05-01
409,1391631637159,2014-02-05 15:20:37 UTC,2014-02-05
410,1245680943987,2009-06-22 10:29:03 UTC,2009-06-22
411,1392917571608,2014-02-20 12:32:51 UTC,2014-02-20
412,1402660677025,2014-06-13 07:57:57 UTC,2014-06-13
413,1407234495260,2014-08-05 06:28:15 UTC,2014-08-05
414,1408200190835,2014-08-16 10:43:10 UTC,2014-08-16
415,1295477517121,2011-01-19 17:51:57 UTC,2011-01-19
416,1313160013167,2011-08-12 10:40:13 UTC,2011-08-12
417,1399972362566,2014-05-13 05:12:42 UTC,2014-05-13
418,1392928732623,2014-02-20 15:38:52 UTC,2014-02-20
419,1404330476119,2014-07-02 15:47:56 UTC,2014-07-02
420,1367347439652,2013-04-30 14:43:59 UTC,2013-04-30
421,1320946290743,2011-11-10 12:31:30 UTC,2011-11-10
422,1382611771082,2013-10-24 06:49:31 UTC,2013-10-24
423,1394198690535,2014-03-07 08:24:50 UTC,2014-03-07
424,1389482770331,2014-01-11 18:26:10 UTC,2014-01-11
425,1393254285478,2014-02-24 10:04:45 UTC,2014-02-24
426,1392729853596,2014-02-18 08:24:13 UTC,2014-02-18
427,1380804710388,2013-10-03 08:51:50 UTC,2013-10-03
428,1388762716294,2014-01-03 10:25:16 UTC,2014-01-03
429,1410029577706,2014-09-06 14:52:57 UTC,2014-09-06
430,1217872756751,2008-08-04 13:59:16 UTC,2008-08-04
431,1394602221005,2014-03-12 01:30:21 UTC,2014-03-12
432,1377591365779,2013-08-27 04:16:05 UTC,2013-08-27
433,1369851824960,2013-05-29 14:23:44 UTC,2013-05-29
434,1364482167903,2013-03-28 10:49:27 UTC,2013-03-28
435,1150295820000,2006-06-14 10:37:00 UTC,2006-06-14
436,1275519467220,2010-06-02 18:57:47 UTC,2010-06-02
437,1370878588022,2013-06-10 11:36:28 UTC,2013-06-10
