1,0.450867,0.00578035,0.283237,0.0289017,0.144509,0.0867052,0,Bug-049ffb12-49d8-418d-8bc6-c4e145b495b8,1398427141940
2,0.0434783,0.217391,0.304348,0.0869565,0.0869565,0.26087,2,Bug-ad14a24b-cb95-477d-9889-9444613bcaa6,1152052020000
3,0.479167,0.0208333,0.1875,0.25,0.0208333,0.0416667,0,Bug-263dbc11-6490-4027-a295-fe459c3fe656,1383838895872
4,0.156627,0.216867,0.144578,0.0060241,0.271084,0.204819,4,Bug-1ed5e7f5-087a-4922-a42d-234b2a552d78,1379321502105
5,0.230769,0.0576923,0.153846,0.0192308,0.0192308,0.519231,5,Bug-8d45dd6e-d170-475c-80bf-ce6cc0806fd4,1370528027418
6,0.4,0.0285714,0.0285714,0.0285714,0.0285714,0.485714,5,Bug-8963f9d1-5998-4058-bc5f-bd4d6cd09bca,1305226815909
7,0.264706,0.352941,0.117647,0.117647,0.117647,0.0294118,1,Bug-d4186fa1-c9dc-48e1-89f8-9f0324fa9949,1405425291270
8,0.142857,0.285714,0.142857,0.142857,0.142857,0.142857,1,Bug-2b1522da-ad9c-48c0-b57e-50f17369a54f,1387462718760
9,0.142857,0.142857,0.142857,0.142857,0.142857,0.285714,5,Bug-2b525bd7-4213-4414-966f-c1f11ee2dee3,1409855051989
10,0.111111,0.333333,0.0555556,0.0555556,0.111111,0.333333,1,Bug-f7839a4c-b21c-40fd-a929-e1aa839c9956,1397192868824
11,0.0285714,0.0857143,0.428571,0.0285714,0.0285714,0.4,2,Bug-650aca7f-400d-4d1c-8883-e24d72460bb8,1352449545636
12,0.105263,0.0526316,0.263158,0.0526316,0.0526316,0.473684,5,Bug-ec053330-f033-4317-821d-d79324ecca6e,1407159345670
13,0.313636,0.0954545,0.113636,0.00454545,0.172727,0.3,0,Bug-76a4fe3f-fbfe-4644-96ac-0ab5de9582b4,1392369555069
14,0.157895,0.0263158,0.350877,0.0350877,0.149123,0.280702,2,Bug-bfa2e509-aa87-437a-bd7b-9be17475ca74,1232827121369
15,0.2,0.225,0.125,0.025,0.25,0.175,4,Bug-dd4494a2-08c0-4842-9fac-cf6501fa7103,1382620281799
16,0.162162,0.0810811,0.027027,0.0540541,0.27027,0.405405,5,Bug-e2383eb4-5e3b-48cd-a9f3-d520acf604e4,1316456536252
17,0.111111,0.111111,0.111111,0.111111,0.111111,0.444444,5,Bug-4c9c20a5-024c-464b-8d1a-db14dfb0c0b4,1410524414645
18,0.491071,0.0446429,0.160714,0.00892857,0.0535714,0.241071,0,Bug-c85f276f-679d-456d-98d5-3b147f32b88d,1386339760871
19,0.193548,0.0967742,0.201613,0.33871,0.0483871,0.120968,3,Bug-f83876df-c0ab-4cda-b516-95883dbfd055,1399023443146
20,0.047619,0.047619,0.190476,0.047619,0.619048,0.047619,4,Bug-c087f8f4-07a9-42d8-8778-d1a0f79f9b96,1409567936008
21,0.181818,0.030303,0.212121,0.121212,0.030303,0.424242,5,Bug-52ba4cbd-c021-41ca-8cb3-f02e8e73f4c7,1404985517931
22,0.1,0.1,0.1,0.1,0.1,0.5,5,Bug-e4df8828-094f-46b1-a074-e61591d24a6a,1343114358370
23,0.124224,0.10559,0.329193,0.149068,0.15528,0.136646,2,Bug-b1bdcd2f-fa09-42d5-82d8-7f066f8ec275,1354014415131
24,0.162791,0.186047,0.162791,0.0232558,0.0232558,0.44186,5,Bug-891f5c9b-f511-4150-a0b0-962e940fa7ff,1340962778909
25,0.0769231,0.615385,0.0769231,0.0769231,0.0769231,0.0769231,1,Bug-02222a57-0c8b-4545-af8c-2de64df71d77,1335139953508
26,0.454545,0.0909091,0.0909091,0.0909091,0.0909091,0.181818,0,Bug-a00deaef-c6c8-4e97-84d3-50d53696fc6a,1294157487573
27,0.338983,0.0847458,0.0169492,0.0169492,0.169492,0.372881,5,Bug-1f096cae-bd39-45c9-a501-4e2ac55d13ca,1410720517882
28,0.037037,0.444444,0.037037,0.296296,0.0740741,0.111111,1,Bug-5a787e16-f34d-4802-98c8-5a0806859843,1410937232561
29,0.0322581,0.0322581,0.290323,0.193548,0.0322581,0.419355,5,Bug-a3c62849-a05d-4746-b261-948a21c67839,1405706976392
30,0.307692,0.0153846,0.169231,0.138462,0.153846,0.215385,0,Bug-cdfd08fd-f25a-404e-bfae-89ed185cc4e8,1391538791530
31,0.0172414,0.706897,0.0172414,0.0689655,0.12069,0.0689655,1,Bug-11c02ad7-7e12-4726-9a2a-3f9b5d59d11b,1366033628503
32,0.19171,0.0259067,0.134715,0.450777,0.0621762,0.134715,3,Bug-3bab443f-f610-4f3d-b553-8ed1de9a8373,1372087774753
33,0.111111,0.111111,0.111111,0.111111,0.111111,0.444444,5,Bug-c23eea2e-f3b8-4aa4-8fe5-00798475cc36,1393364090952
34,0.125,0.125,0.125,0.125,0.125,0.375,5,Bug-523a918a-3081-4f31-9dca-6bee9ed8c0af,1401358328538
35,0.156757,0.00540541,0.0972973,0.00540541,0.610811,0.124324,4,Bug-17843b69-e57d-4b18-b7f3-85e929127d30,1409938213807
36,0.0384615,0.5,0.0769231,0.0384615,0.307692,0.0384615,1,Bug-f4ef0dd4-9468-46d3-90dd-c742c53c780b,1343663633463
37,0.321429,0.321429,0.0142857,0.221429,0.0214286,0.1,0,Bug-005fbf62-9b87-421d-8840-58cf1b3463de,1346928101411
38,0.0909091,0.0909091,0.0909091,0.0909091,0.0909091,0.545455,5,Bug-ea222f8e-3921-49d1-b357-22c08ba260b6,1404386713124
